tic,ra,dec,n_sectors,min_sector,max_sector,observed_sectors,sectors_since_94,observed_since_94,resolver
71062411,295.307586,30.65970327,7,14,81,"14,40,41,54,74,75,81",,False,local
71847021,26.13319572,57.56858337,2,18,85,"18,85",,False,local
71847068,26.07503067,57.53656282,2,18,85,"18,85",,False,local
71933719,26.258651,59.36650091,3,18,85,"18,58,85",,False,local
72150241,27.72021259,54.20116553,3,18,85,"18,58,85",,False,local
72452387,59.47550341,58.38377726,3,19,86,"19,59,86",,False,local
72528673,59.65920483,53.98869443,3,19,86,"19,59,86",,False,local
73104778,61.69865904,58.23223701,2,19,59,"19,59",,False,local
74046141,264.2158051,-59.40753618,4,12,66,"12,13,39,66",,False,local
74646659,265.5451755,-57.77756465,5,12,93,"12,13,39,66,93",,False,local
74934381,266.0761041,-54.92128517,5,12,93,"12,13,39,66,93",,False,local
75214502,266.6507047,-57.71764578,5,12,93,"12,13,39,66,93",,False,local
75306937,267.0019661,-54.70508119,4,13,93,"13,39,66,93",,False,local
75687169,267.5659162,-54.32153904,4,13,93,"13,39,66,93",,False,local
75760449,268.0876289,-56.57019196,4,13,93,"13,39,66,93",,False,local
76167206,268.8205774,-56.45101092,4,13,93,"13,39,66,93",,False,local
76171166,268.7548129,-54.92925684,4,13,93,"13,39,66,93",,False,local
76224662,269.2629516,-57.65695591,4,13,93,"13,39,66,93",,False,local
76227523,269.1513931,-56.2763124,4,13,93,"13,39,66,93",,False,local
76228620,269.2472645,-55.78788645,4,13,93,"13,39,66,93",,False,local
76383336,269.7473591,-59.61015003,4,13,93,"13,39,66,93",,False,local
76440874,269.8134523,-54.27713129,4,13,93,"13,39,66,93",,False,local
76447579,269.8434921,-57.1872942,4,13,93,"13,39,66,93",,False,local
76698127,317.7386672,31.32838647,3,15,82,"15,55,82",,False,local
76921510,271.0670221,-58.78237123,4,13,93,"13,39,66,93",,False,local
77058935,318.30872,35.48963612,7,15,83,"15,55,56,75,76,82,83",,False,local
77139245,168.0231213,14.30619788,5,22,72,"22,45,46,49,72",,False,local
77545160,43.08733936,32.69378015,3,18,85,"18,58,85",,False,local
80059889,297.8916473,-43.37960697,4,13,94,"13,27,67,94",94,True,local
80059891,297.8849269,-43.38038848,4,13,94,"13,27,67,94",94,True,local
80091106,298.2095639,-43.02819838,4,13,94,"13,27,67,94",94,True,local
80199862,298.5980253,-45.46060204,4,13,94,"13,27,67,94",94,True,local
81749728,47.4452599,63.48303381,5,18,86,"18,19,58,59,86",,False,local
81830377,47.98691485,61.52036033,5,18,86,"18,19,58,59,86",,False,local
82496599,51.23802657,60.53847259,4,18,86,"18,19,59,86",,False,local
83308167,297.6187427,34.38535793,8,14,82,"14,41,54,55,74,75,81,82",,False,local
83408987,297.5822679,32.2243669,7,14,81,"14,41,54,55,74,75,81",,False,local
83648910,297.7009646,31.66361188,7,14,81,"14,41,54,55,74,75,81",,False,local
84342725,61.95535856,62.33295198,4,19,86,"19,59,73,86",,False,local
85031598,65.34580009,62.24575429,4,19,86,"19,59,73,86",,False,local
85512095,258.1636958,37.21469555,5,25,79,"25,26,52,53,79",,False,local
85644328,271.304931,-43.54589898,4,13,93,"13,39,66,93",,False,local
85765877,271.4582583,-42.76950231,2,13,39,"13,39",,False,local
85924890,271.652761,-45.27724806,4,13,93,"13,39,66,93",,False,local
86031591,271.566016,-42.367237,4,13,93,"13,39,66,93",,False,local
86033989,271.5347248,-41.97585274,4,13,93,"13,39,66,93",,False,local
86252824,271.8274437,-46.27359782,4,13,93,"13,39,66,93",,False,local
8677665,137.430438,30.4507454,2,21,48,"21,48",,False,local
86787267,272.3706592,-42.12213368,4,13,93,"13,39,66,93",,False,local
86826742,298.7853686,33.11388856,8,14,82,"14,41,54,55,74,75,81,82",,False,local
87066595,272.7236586,-42.01920308,3,13,93,"13,66,93",,False,local
87085603,298.9088898,32.75944438,8,14,82,"14,41,54,55,74,75,81,82",,False,local
87251422,78.49039673,56.50794362,4,19,86,"19,59,73,86",,False,local
87417567,273.0542537,-43.25520127,3,13,93,"13,66,93",,False,local
87588667,79.96904141,53.96211857,4,19,86,"19,59,73,86",,False,local
87613257,273.2092758,-46.09641797,3,13,93,"13,66,93",,False,local
87672048,81.63654353,42.93238308,3,19,86,"19,73,86",,False,local
87704700,273.2643306,-43.59173781,3,13,93,"13,66,93",,False,local
87710200,273.2178423,-42.4614751,1,13,13,13,,False,local
87710526,273.2393595,-42.39446675,1,13,13,13,,False,local
87775884,273.4084563,-43.18750536,3,13,93,"13,66,93",,False,local
88079763,273.6918922,-44.75369115,3,13,93,"13,66,93",,False,local
88091070,304.2163102,27.05471846,6,14,82,"14,41,54,55,81,82",,False,local
88446176,274.0293651,-45.52757539,3,13,93,"13,66,93",,False,local
88522681,274.117681,-44.41885057,3,13,93,"13,66,93",,False,local
88603791,274.1164545,-43.95410228,3,13,93,"13,66,93",,False,local
88614027,274.5870613,-47.47377785,3,13,93,"13,66,93",,False,local
88804537,274.6878668,-42.0553616,3,13,93,"13,66,93",,False,local
88810317,274.7008987,-43.36030775,3,13,93,"13,66,93",,False,local
88811782,274.7385475,-43.70773142,3,13,93,"13,66,93",,False,local
89051125,274.8781468,-42.21859267,3,13,93,"13,66,93",,False,local
89055250,275.0718057,-42.52692646,1,13,13,13,,False,local
89056972,275.0891131,-42.96475462,3,13,93,"13,66,93",,False,local
89135457,274.9571866,-43.99996514,3,13,93,"13,66,93",,False,local
89136956,275.0119266,-44.38459272,3,13,93,"13,66,93",,False,local
89138310,275.0647702,-44.76177602,3,13,93,"13,66,93",,False,local
89139187,275.027832,-45.00951909,3,13,93,"13,66,93",,False,local
89139402,274.9586672,-45.06875826,3,13,93,"13,66,93",,False,local
89389197,301.177679,30.40989991,7,14,82,"14,54,55,74,75,81,82",,False,local
89414346,275.3502977,-44.63573608,3,13,93,"13,66,93",,False,local
89494258,275.5097309,-45.62219889,3,13,93,"13,66,93",,False,local
89496702,275.4919674,-44.89985816,3,13,93,"13,66,93",,False,local
89564762,275.5122992,-43.87540449,3,13,93,"13,66,93",,False,local
89575652,275.5897558,-42.61329897,1,13,13,13,,False,local
89577845,275.670717,-43.15052514,3,13,93,"13,66,93",,False,local
89662511,275.678106,-45.20466265,3,13,93,"13,66,93",,False,local
89748395,301.351051,34.98453552,9,14,82,"14,15,41,54,55,74,75,81,82",,False,local
89904680,276.0219833,-43.56717563,3,13,93,"13,66,93",,False,local
90083037,276.1642307,-42.02813844,3,13,93,"13,66,93",,False,local
90086266,276.2776961,-42.64402614,1,13,13,13,,False,local
90088601,276.2467656,-43.25960158,3,13,93,"13,66,93",,False,local
90104045,283.0962213,-29.9478655,2,13,92,"13,92",,False,local
90239533,276.4665892,-44.67956406,3,13,93,"13,66,93",,False,local
90566043,276.9278514,-45.29362357,3,13,93,"13,66,93",,False,local
90580320,301.7823919,32.94282286,8,14,82,"14,41,54,55,74,75,81,82",,False,local
90730706,277.1507834,-43.30706524,3,13,93,"13,66,93",,False,local
90730747,277.1786972,-43.30145247,3,13,93,"13,66,93",,False,local
90809108,277.2476927,-42.7566179,3,13,93,"13,66,93",,False,local
91009428,277.68732,-43.96946686,3,13,93,"13,66,93",,False,local
91111448,302.0961323,35.45929946,8,14,82,"14,15,41,54,55,75,81,82",,False,local
91152385,277.7786566,-44.13891897,3,13,93,"13,66,93",,False,local
91242033,277.8697904,-44.20668904,3,13,93,"13,66,93",,False,local
91246501,277.9428464,-45.94850485,3,13,93,"13,66,93",,False,local
9134886,67.57075823,55.50335715,4,19,86,"19,59,73,86",,False,local
91410481,278.3365673,-42.7396578,3,13,93,"13,66,93",,False,local
91576611,284.1578704,-29.39829332,2,13,92,"13,92",,False,local
91576689,284.1350729,-29.4171074,2,13,92,"13,92",,False,local
92328347,341.5765781,43.86885321,5,16,84,"16,56,57,83,84",,False,local
9429099,167.9754578,40.75240862,2,22,48,"22,48",,False,local
9588485,259.3315328,33.10010126,4,25,53,"25,26,52,53",,False,local
96785948,74.15406816,32.20303945,7,19,86,"19,43,44,59,71,73,86",,False,local
96952279,74.57897488,31.2475981,7,19,86,"19,43,44,59,71,73,86",,False,local
97486585,165.5094495,22.59596942,1,22,22,22,,False,local
98064760,289.912585,-40.815983,4,13,94,"13,27,67,94",94,True,local
98350979,304.6841552,28.45146379,6,14,82,"14,41,54,55,81,82",,False,local
9890080,70.50400387,57.38001206,3,19,86,"19,73,86",,False,local
98933651,305.1924796,28.52274648,5,14,82,"14,41,55,81,82",,False,local
98946854,87.36565631,44.65652367,2,19,59,"19,59",,False,local
99270298,169.479807,40.83733711,2,22,48,"22,48",,False,local
99408107,309.896423,30.50414183,5,14,82,"14,15,41,55,82",,False,local
99746675,140.796921,47.689461,1,21,21,21,,False,local
99893800,310.3909853,35.7309386,6,14,82,"14,15,41,55,75,82",,False,local
147935743,165.7431384,67.39225025,7,14,75,"14,21,41,47,48,74,75",,False,local
148622233,154.1660649,57.61255753,4,21,75,"21,48,74,75",,False,local
148622234,154.1629692,57.61442078,4,21,75,"21,48,74,75",,False,local
148895442,185.0961402,66.39118752,5,14,75,"14,15,21,48,75",,False,local
148914403,187.1830916,68.92024603,8,14,75,"14,15,21,41,47,48,74,75",,False,local
149418554,140.2944068,28.53001472,4,21,48,"21,45,46,48",,False,local
149854222,44.6949046,38.80163732,3,18,85,"18,58,85",,False,local
150251466,155.3622941,47.87074465,2,21,48,"21,48",,False,local
150513899,97.8405846,-65.94268162,37,1,96,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,61,63,64,65,66,68,69,87,88,90,93,95,96","95,96",True,local
154301400,342.3681321,43.84353301,5,16,84,"16,56,57,83,84",,False,local
154346187,222.0163569,53.16917089,7,16,77,"16,22,23,49,50,76,77",,False,local
154457855,156.1355255,73.48881736,8,14,74,"14,20,21,40,41,47,60,74",,False,local
155001079,345.1554381,46.0325514,5,16,84,"16,17,57,83,84",,False,local
155114483,345.7483838,44.56488734,5,16,84,"16,17,57,83,84",,False,local
155794095,69.16304848,41.07684333,3,19,86,"19,59,86",,False,local
155988736,235.5348462,45.01469414,6,23,78,"23,24,50,51,77,78",,False,local
156519022,71.41962721,39.11260121,3,19,86,"19,59,86",,False,local
157018051,181.3818757,21.00036969,2,22,49,"22,49",,False,local
157273321,198.7268626,59.2956676,7,16,76,"16,21,22,48,49,75,76",,False,local
157273362,198.6215258,59.61962438,8,16,76,"16,21,22,41,48,49,75,76",,False,local
157332634,182.0295617,63.76914356,5,14,75,"14,15,21,41,75",,False,local
157469799,264.9661725,41.31446585,7,25,80,"25,26,40,52,53,79,80",,False,local
157473672,265.1608633,37.87183625,7,25,80,"25,26,40,52,53,79,80",,False,local
157999789,213.5075095,81.82100061,16,14,79,"14,19,20,21,26,40,41,47,48,53,59,60,73,74,75,79",,False,local
158099116,280.4568553,-51.85721315,3,13,93,"13,66,93",,False,local
158117162,273.9306389,19.33982191,4,26,80,"26,40,53,80",,False,local
158160754,281.7345694,-48.38158425,4,13,94,"13,66,93,94",94,True,local
158399506,288.9815062,-52.85718532,4,13,94,"13,27,67,94",94,True,local
158440302,289.1340066,-50.15853644,4,13,94,"13,27,67,94",94,True,local
158441915,289.1520085,-51.89950712,4,13,94,"13,27,67,94",94,True,local
158507355,294.8438839,-52.63010431,4,13,94,"13,27,67,94",94,True,local
158579379,222.8486277,59.15115629,8,15,77,"15,16,22,23,49,50,76,77",,False,local
158660631,288.0202612,46.32412961,11,14,82,"14,15,40,41,53,54,55,74,75,80,82",,False,local
159298033,229.4895852,83.85946494,15,14,86,"14,19,20,21,25,26,40,41,47,52,53,59,73,79,86",,False,local
159510109,247.5351912,80.3074791,22,14,86,"14,15,18,19,21,25,26,40,41,47,48,52,53,55,59,60,73,74,75,79,82,86",,False,local
159616938,284.7983422,-33.22926278,4,13,94,"13,67,92,94",94,True,local
159636127,221.0148216,61.09826898,8,15,77,"15,16,22,23,48,50,75,77",,False,local
159892657,269.5437391,40.11201415,8,25,80,"25,26,40,52,53,74,79,80",,False,local
160104585,322.0182412,32.94009606,5,15,83,"15,55,56,82,83",,False,local
160268701,182.5393661,77.35224567,10,14,75,"14,20,21,40,41,47,53,60,74,75",,False,local
160393513,231.8066916,72.06713498,21,14,83,"14,15,16,20,21,22,23,26,40,41,47,48,49,53,56,60,74,75,76,80,83",,False,local
160618493,246.351779,74.92749,42,14,86,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,85,86",,False,local
160648169,323.1929648,35.76532302,5,15,83,"15,55,56,82,83",,False,local
160800210,275.8048195,-48.25960161,3,13,93,"13,66,93",,False,local
160931697,275.9620818,-50.3678285,3,13,93,"13,66,93",,False,local
160991022,276.179942,-49.2570155,3,13,93,"13,66,93",,False,local
161041306,276.3116519,-48.2149843,3,13,93,"13,66,93",,False,local
161082285,276.5763749,-50.87145792,3,13,93,"13,66,93",,False,local
161082288,276.5693169,-50.8756135,3,13,93,"13,66,93",,False,local
161715566,309.4649151,31.62026705,4,15,82,"15,41,55,82",,False,local
163002971,315.8654268,32.48476787,4,15,82,"15,41,55,82",,False,local
164054301,321.4491348,33.48215857,5,15,83,"15,55,56,82,83",,False,local
164085733,335.4484943,35.72514028,3,16,83,"16,56,83",,False,local
164306172,264.5859566,47.14602124,9,25,80,"25,26,40,51,52,53,78,79,80",,False,local
165429298,199.6184437,53.77764772,5,15,76,"15,16,22,49,76",,False,local
165837238,284.9360262,-34.47105515,3,13,94,"13,67,94",94,True,local
165976940,195.3580812,31.376546,2,23,49,"23,49",,False,local
166074503,213.7570597,61.30111601,7,15,76,"15,16,22,23,48,75,76",,False,local
166220082,295.1920042,-49.42039498,4,13,94,"13,27,67,94",94,True,local
166225154,295.3673844,-53.67433646,4,13,94,"13,27,67,94",94,True,local
166396033,298.0690044,-49.94263846,4,13,94,"13,27,67,94",94,True,local
166773165,318.2565753,38.95923075,7,15,83,"15,55,56,75,76,82,83",,False,local
167125688,96.37968875,-68.45839182,34,2,95,"2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,62,63,65,66,67,68,88,89,90,93,94,95","94,95",True,local
167164631,96.74061219,-71.5775468,41,1,96,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
167196597,318.8668632,37.49795095,7,15,83,"15,55,56,75,76,82,83",,False,local
167343398,98.66318466,-68.93263404,39,1,96,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,32,33,35,36,37,38,39,61,62,63,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
167418903,99.62083118,-67.64897766,36,1,96,"1,2,3,4,5,6,7,8,9,11,12,13,28,29,30,31,32,33,34,35,36,38,39,61,62,64,65,66,67,69,87,88,89,93,94,96","94,96",True,local
167569135,319.5433007,39.35479122,7,15,83,"15,55,56,75,76,82,83",,False,local
167570131,101.2306697,-62.58637989,42,1,96,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
167651110,102.1122963,-62.26223143,42,1,96,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
167811273,104.8355841,-63.74631536,36,1,96,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,33,34,35,36,37,38,39,61,63,64,65,67,68,69,87,88,90,94,95,96","94,95,96",True,local
167812449,104.7824407,-61.84006619,43,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
168689156,290.9705154,-28.75190161,3,13,92,"13,27,92",,False,local
169316288,292.5088497,-27.95683688,3,13,92,"13,27,92",,False,local
169446708,292.9156175,-29.04452696,3,13,92,"13,27,92",,False,local
169573910,293.0131094,-28.2124499,3,13,92,"13,27,92",,False,local
170351961,298.2026719,39.26594151,8,14,82,"14,15,54,55,74,75,81,82",,False,local
170360278,298.1869826,37.9505418,9,14,82,"14,15,41,54,55,74,75,81,82",,False,local
171586500,299.0325326,39.93187722,8,14,82,"14,15,41,54,55,75,81,82",,False,local
172518755,142.7434445,26.54016539,6,21,72,"21,44,45,46,48,72",,False,local
172534921,143.3262129,28.3679484,2,21,48,"21,48",,False,local
173207470,346.5908822,44.45164135,5,16,84,"16,17,57,83,84",,False,local
173419202,347.5517573,47.57062196,4,16,84,"16,17,57,84",,False,local
173424364,347.4851985,42.85857661,5,16,84,"16,17,57,83,84",,False,local
173424379,347.4915551,42.83591068,5,16,84,"16,17,57,83,84",,False,local
174757717,90.34144409,37.6177728,2,19,73,"19,73",,False,local
176854066,354.7030519,44.41258641,4,16,84,"16,17,57,84",,False,local
176860064,354.8366797,45.71989671,3,17,84,"17,57,84",,False,local
177077475,103.2067689,-70.43030531,40,2,96,"2,3,4,5,6,7,8,9,10,12,13,27,28,29,30,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
177239203,105.2530306,-70.4620714,42,1,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96","94,95,96",True,local
177285916,102.9032527,-77.93600329,40,1,95,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,87,88,89,90,93,94,95","94,95",True,local
177417406,358.2577211,47.15744675,3,17,84,"17,57,84",,False,local
177823340,47.9655383,36.09093676,3,18,85,"18,58,85",,False,local
180412528,11.35157681,-77.86864565,7,1,95,"1,13,28,67,68,94,95","94,95",True,local
180416826,11.54456167,-76.55145545,6,13,95,"13,28,67,68,94,95","94,95",True,local
180570279,197.6537828,35.93488547,4,22,76,"22,23,49,76",,False,local
180652891,199.6073082,35.9539886,3,23,76,"23,49,76",,False,local
180761818,272.3318083,30.70745345,5,26,80,"26,40,53,79,80",,False,local
180770456,272.6004643,33.40311109,5,26,80,"26,40,74,79,80",,False,local
181233908,13.28236754,-74.65155806,6,1,95,"1,13,67,68,94,95","94,95",True,local
181341926,280.7131723,-43.18917779,3,13,94,"13,93,94",94,True,local
181345288,280.7143682,-46.18447588,4,13,94,"13,66,93,94",94,True,local
182235802,281.6371995,-44.47093659,2,13,94,"13,94",94,True,local
182517224,15.79435132,-75.31661388,8,1,95,"1,13,27,28,67,68,94,95","94,95",True,local
182894670,282.1872947,-47.36941857,3,13,94,"13,93,94",94,True,local
183073148,282.419796,-44.06698371,2,13,94,"13,94",94,True,local
183116749,16.83243738,-75.40269658,7,1,95,"1,13,27,28,67,68,95",95,True,local
183981740,21.60023461,-73.91513085,8,1,96,"1,2,13,27,28,67,94,96","94,96",True,local
184519651,296.4152301,36.0910273,8,14,82,"14,41,54,55,74,75,81,82",,False,local
185340863,301.6656672,45.90727076,10,14,82,"14,15,41,54,55,56,75,76,81,82",,False,local
185403173,301.7413794,46.29948535,9,14,83,"14,15,41,56,75,76,81,82,83",,False,local
185611061,302.1974259,44.28081431,7,14,82,"14,15,41,54,55,81,82",,False,local
185838481,302.551293,46.89909745,11,14,83,"14,15,41,54,55,56,75,76,81,82,83",,False,local
186383896,18.69029581,41.03741918,3,17,85,"17,57,85",,False,local
187202523,72.53598792,37.24397247,4,19,86,"19,59,73,86",,False,local
187588017,78.2349103,41.59503598,4,19,86,"19,59,73,86",,False,local
188512864,143.8484012,39.95732342,2,21,48,"21,48",,False,local
188512873,143.8180987,39.98906843,2,21,48,"21,48",,False,local
188777507,261.9718857,51.80428119,17,17,84,"17,24,25,26,40,47,51,53,54,57,60,74,78,79,80,81,84",,False,local
189045636,309.2119777,44.91124795,7,15,83,"15,41,55,56,76,82,83",,False,local
189437251,22.94404953,36.09388685,2,17,85,"17,85",,False,local
189598024,24.75870774,41.06740876,4,17,85,"17,18,58,85",,False,local
192371731,45.6943865,44.35073835,3,18,85,"18,58,85",,False,local
192372961,45.59830853,43.18385293,3,18,85,"18,58,85",,False,local
192466992,46.29517646,42.84856105,3,18,85,"18,58,85",,False,local
192694031,48.09586253,44.06176085,3,18,85,"18,58,85",,False,local
193335365,305.7037002,47.77571857,9,14,83,"14,15,41,55,56,75,76,82,83",,False,local
193865652,306.8772291,41.90144398,6,14,82,"14,15,41,55,75,82",,False,local
194043403,306.9264653,45.11048834,9,14,83,"14,15,41,55,56,75,76,82,83",,False,local
194132691,307.229024,46.07830173,9,14,83,"14,15,41,55,56,75,76,82,83",,False,local
194177494,312.25267,39.79163242,7,15,82,"15,41,55,56,75,76,82",,False,local
194633998,312.8715284,37.28666748,5,15,82,"15,41,55,75,82",,False,local
194736844,51.60632843,40.45847896,3,18,86,"18,58,86",,False,local
195416956,313.9031008,38.90233289,7,15,82,"15,41,55,56,75,76,82",,False,local
198181552,244.7927635,60.3048858,31,14,86,"14,15,16,18,19,21,22,23,24,25,41,48,49,51,52,55,56,57,58,59,75,76,78,79,80,81,82,83,84,85,86",,False,local
