astro_id,tic,n_pts,P0,P_bls,t0_bls,snr_P0,snr_bls,dpri,dsec,oe_z,half_period_sig,stale_ratio,weak,catalog_unrelated,single_sector,risk_score,flag,note
1792,47954292,22176,6.747705,6.750654,1605.87478,1.7,16.3,12.9,11.3,0.4,False,9.84,False,False,True,0.6,stale,
1793,47954306,22181,6.75565,6.75052,1605.89769,1.1,12.7,11.5,11.1,0.3,False,11.2,False,False,True,0.6,stale,
1592,424986927,21774,2.96649848,2.966436,1655.19295,10.6,12.1,14.1,12.1,2.1,False,1.13,False,False,True,0.25,ok,
1593,425064757,226221,0.7846192044,0.78462,1326.42245,9.5,9.6,139.3,138.3,0.8,False,1.0,False,True,True,0.55,ok,
1594,425084025,183327,2.804275919,2.804239,1326.848,8.2,8.1,16.8,13.9,2.1,False,0.99,False,False,True,0.25,ok,
1635,451508609,21946,1.01009313,1.010073,1627.07749,58.2,63.3,261.0,274.8,16.4,False,1.09,False,False,True,0.25,ok,
1751,31106039,235234,2.874198,2.873954,1327.84787,6.4,7.2,7.8,13.4,3.9,False,1.13,False,False,True,0.25,ok,
1752,31136413,22155,10.76144,10.777539,1606.09716,5.4,18.1,6.9,12.1,5.2,True,3.38,False,False,True,1.05,half_period,
1753,32348125,26759,1.375017,1.373419,1629.19041,51.1,92.2,216.7,218.9,9.6,False,1.81,False,False,True,0.6,stale,
1755,34895527,17623,2.263854,2.262747,1629.95681,11.9,12.9,46.8,40.8,1.5,False,1.09,False,False,True,0.25,ok,
1746,29984131,197538,0.9444326008,0.944754,1326.21917,6.8,4.0,6.0,8.0,1.4,False,0.59,False,False,True,0.25,ok,
1748,30873996,29864,4.574519,4.573018,1603.89068,1.9,12.6,13.9,15.5,1.0,False,6.62,False,False,True,0.6,stale,
1749,30954770,29850,2.899537,2.897229,1600.07646,1.7,70.1,129.0,87.6,26.9,True,42.3,False,False,True,1.05,half_period,
1750,30991412,29557,9.532037,9.549903,1600.47363,4.6,11.6,8.9,10.3,1.6,False,2.53,False,False,True,0.6,stale,
1796,48292030,26323,0.473628,0.473233,1628.62094,2.4,5.2,24.2,21.8,1.8,False,2.13,False,False,True,0.6,stale,
1797,48292396,26759,1.535433,1.535408,1629.30846,7.7,9.7,22.5,21.2,1.2,False,1.25,False,False,True,0.45,ok,
1798,49126959,26553,1.704179,1.703427,1627.96925,4.1,25.1,68.9,54.9,6.1,True,6.17,False,False,True,1.05,half_period,
1800,50011022,26759,0.625711,0.626093,1628.84432,8.4,38.2,270.1,254.6,11.0,False,4.56,False,False,True,0.6,stale,
1782,43456108,53140,2.38315,2.38758,1625.86727,2.4,5.7,15.8,14.6,0.9,False,2.38,False,False,True,0.6,stale,
1783,43599504,53148,1.144444,1.143595,1626.09039,1.4,22.9,17.3,26.7,6.3,True,15.9,False,False,True,1.05,half_period,
1785,44838275,26319,2.142571,2.146058,1629.78886,3.4,22.6,39.7,29.9,5.2,True,6.57,False,False,True,1.05,half_period,
1786,45006631,53181,5.262935,5.262685,1627.16607,25.0,47.6,16.8,15.9,0.5,False,1.9,False,False,True,0.6,stale,
1768,38063444,42416,0.390092,0.390019,1625.41392,3.5,5.3,28.1,29.6,1.5,False,1.5,False,False,True,0.6,stale,
1770,38843122,220739,15.516752,15.59692,1329.93347,4.0,5.9,3.2,10.1,4.6,False,1.48,False,False,True,0.45,ok,
1771,39654181,26759,4.939254,4.935826,1630.98,0.4,32.0,51.4,55.1,0.6,False,80.88,False,False,True,0.6,stale,
1772,39654517,26759,2.098008,2.098817,1628.4067,6.9,11.6,11.5,9.8,1.0,False,1.68,False,True,True,0.9,stale,
1817,58973400,26759,0.903818,0.903786,1628.41085,12.6,9.1,24.6,21.2,2.1,False,0.72,False,False,True,0.25,ok,
1818,60735803,18990,5.530834,5.638541,1602.00314,4.0,7.1,3.5,4.2,0.3,False,1.79,False,True,True,0.9,stale,
1820,60768924,22140,1.870684,1.870338,1599.81394,0.3,24.1,31.9,34.8,1.4,False,70.27,False,False,True,0.6,stale,
1828,66172548,25799,1.975216,1.965519,1625.62138,2.4,10.3,24.8,11.3,8.8,True,4.36,False,False,True,1.05,half_period,
1842,69284553,15294,2.36829,2.36659,1630.93949,5.8,82.7,124.4,101.4,6.9,False,14.24,False,False,True,0.6,stale,
1843,69284571,15294,2.368487,2.366592,1630.93805,7.2,55.6,108.9,90.7,5.4,False,7.68,False,False,True,0.6,stale,
1846,70540608,42282,0.802129,0.801919,1625.41193,21.0,17.6,15.6,25.3,7.0,True,0.84,False,False,True,0.7,half_period,
1847,71808539,18011,2.424312,2.42027,1626.84142,4.2,4.7,14.8,15.0,1.1,False,1.14,True,False,True,0.55,weak,
1733,22327935,31081,1.131531,1.132048,1572.39843,2.0,6.9,14.0,13.5,0.5,False,3.51,False,False,True,0.6,stale,
1741,27557200,26759,1.419461,1.419912,1628.85208,5.7,14.1,29.2,25.4,2.3,False,2.46,False,False,True,0.6,stale,
1744,29781865,232505,6.860309,6.853398,1331.64066,1.0,2.5,1.9,2.2,0.1,False,2.61,True,False,True,0.9,stale,
1745,29833696,234381,8.978365,8.975258,1329.93105,1.6,3.0,2.1,3.2,0.7,False,1.92,True,False,True,0.9,stale,
1849,72572630,21838,1.6021,1.602391,1600.98592,2.4,12.1,12.7,13.6,0.2,False,5.05,False,False,True,0.6,stale,
1850,72632899,38540,1.355142,1.355315,1573.02465,-0.9,4.6,20.7,21.9,0.9,False,,True,False,True,0.55,weak,
1855,73928163,8270,3.983888,4.00544,1627.29367,221.4,342.0,315.3,334.7,86.0,False,1.54,False,False,True,0.6,stale,
1856,74346212,47494,5.867323,5.855187,1628.29398,1.5,40.6,56.8,57.1,2.3,False,26.94,False,False,True,0.6,stale,
1882,83839341,19169,5.585736,5.587591,1603.18227,0.3,18.2,31.1,30.7,1.3,False,53.67,False,False,True,0.6,stale,
1883,83914031,19179,1.864273,1.864552,1600.32256,2.2,2.6,12.9,14.5,0.2,False,1.2,True,False,True,0.75,weak,
1886,87438239,18011,0.530133,0.531049,1625.59079,4.5,19.8,51.7,68.7,13.5,True,4.43,False,False,True,1.05,half_period,
1890,91628130,44038,0.539169,0.538796,1572.23741,3.8,5.3,10.8,9.6,0.9,False,1.39,False,False,True,0.45,ok,
1866,76758733,27344,7.776237,7.78677,1660.53806,2.7,4.4,107.7,-1.3,83.8,True,1.63,True,True,True,1.65,half_period,
1868,78374609,26027,1.390989,1.390247,1629.58105,3.8,5.7,49.9,49.0,0.8,False,1.52,False,False,True,0.6,stale,
1871,79125456,26027,1.969231,1.97061,1628.79056,7.6,18.9,35.5,33.9,0.1,False,2.49,False,False,True,0.6,stale,
1874,82488918,51189,0.72528,0.724835,1571.94284,2.1,7.6,16.4,16.9,0.1,False,3.63,False,False,True,0.6,stale,
1831,66754047,31196,1.237087,1.23558,1571.77338,1.3,5.3,5.2,3.7,0.9,False,4.18,False,False,True,0.6,stale,
1832,66755953,42720,0.631532,0.631878,1571.78961,2.1,18.9,28.9,27.5,1.0,False,8.88,False,False,True,0.6,stale,
1837,67703297,42852,1.981724,1.979798,1572.07173,2.7,11.0,22.9,11.8,6.9,True,4.09,False,False,True,1.05,half_period,
1841,69183541,25796,3.957153,3.956499,1627.73477,1.6,8.2,7.1,4.4,0.9,False,5.11,False,False,True,0.6,stale,
1876,82774262,51224,4.704283,4.702957,1572.90616,1.2,14.2,10.7,10.3,0.9,False,12.16,False,False,True,0.6,stale,
1877,82949776,53680,3.099793,3.101072,1574.76284,2.4,27.4,27.6,35.4,4.0,False,11.49,False,False,True,0.6,stale,
1878,83394510,22114,9.304639,9.317488,1608.38455,3.0,39.3,35.0,34.3,3.3,False,13.01,False,False,True,0.6,stale,
1880,83494672,22142,3.361446,3.375588,1602.62713,3.7,5.0,5.0,4.1,0.5,False,1.37,False,False,True,0.45,ok,
1950,121625048,11741,2.128697,2.127106,1601.76693,6.2,18.8,22.6,24.4,1.1,False,3.05,False,False,True,0.6,stale,
1952,121663898,26407,0.359739,0.359003,1599.84739,2.6,5.5,10.4,12.9,1.8,False,2.08,False,False,True,0.6,stale,
1953,121666838,26394,3.955412,3.957405,1600.4027,1.2,24.2,25.7,25.9,0.8,False,20.18,False,False,True,0.6,stale,
1954,121667554,26401,1.384044,1.385076,1600.63484,-0.1,9.2,22.4,21.7,0.7,False,,False,False,True,0.25,ok,
1924,107610704,22174,12.534403,12.532668,1607.60808,55.8,57.1,86.0,55.1,11.0,True,1.02,False,False,True,0.7,half_period,
1935,120297997,43715,6.601667,6.669865,1546.27419,1.2,4.7,7.9,3.1,4.0,False,3.82,True,False,True,0.9,stale,
1941,121058843,26373,1.274322,1.268621,1600.61397,4.0,11.1,23.1,19.5,2.6,False,2.77,False,False,True,0.6,stale,
1942,121058849,26373,1.274322,1.275232,1600.53658,3.1,6.5,13.5,13.5,0.1,False,2.15,False,False,True,0.6,stale,
1943,121096563,22245,0.515294,0.515603,1600.08082,3.2,4.8,6.5,5.4,0.9,False,1.48,True,False,True,0.75,weak,
1945,121196411,26169,3.911809,3.907668,1599.64344,2.2,8.0,13.8,12.3,0.7,False,3.71,False,False,True,0.6,stale,
1946,121248009,26409,13.636883,13.372275,1611.90114,1.0,37.9,,,,False,36.4,False,False,True,0.6,stale,
1948,121563490,26408,5.11563,5.117495,1600.53638,1.3,11.2,6.9,8.4,0.9,False,8.4,False,False,True,0.6,stale,
1892,91911611,51150,1.170419,1.15578,1571.99068,11.0,3.2,6.0,2.7,2.1,False,0.29,False,False,True,0.25,ok,
1893,92615090,33547,0.799586,0.799927,1571.87006,2.7,8.1,18.7,13.0,4.2,False,3.06,False,False,True,0.6,stale,
1894,93771344,40917,2.820358,2.831822,1574.28185,3.0,6.5,9.2,6.9,1.8,False,2.15,False,False,True,0.6,stale,
1896,96098342,18082,0.654878,0.655809,1628.59447,2.2,7.2,17.5,16.5,0.6,False,3.26,False,False,True,0.6,stale,
1902,97610426,42225,0.800533,0.799805,1625.46127,3.3,9.5,9.3,9.6,0.1,False,2.85,False,False,True,0.6,stale,
1904,98952744,32783,5.159869,5.15908,1572.02983,2.3,9.8,12.4,10.4,0.9,False,4.24,False,False,True,0.6,stale,
1909,100100823,30527,0.94152,0.941445,1354.46167,69.8,78.6,144.9,133.1,7.1,False,1.13,False,False,True,0.25,ok,
1916,102625324,32836,9.177873,9.176856,1546.32403,1.0,94.6,31.9,38.7,4.2,False,91.81,False,False,True,0.6,stale,
1969,122632735,8083,1.137517,1.139941,1628.591,3.2,7.5,13.9,7.1,4.7,False,2.38,False,False,True,0.6,stale,
1973,123064672,14703,0.802794,0.800319,1628.72638,2.0,4.6,19.9,19.6,0.6,False,2.32,True,False,True,0.9,stale,
1974,123282768,8083,3.939249,3.940947,1632.14354,9.4,58.8,184.1,234.5,5.3,True,6.26,False,False,True,1.05,half_period,
1977,124169565,23839,2.361931,2.363833,1630.63821,8.2,21.5,39.5,38.1,1.0,False,2.64,False,False,True,0.6,stale,
1955,121795527,26056,1.445155,1.445689,1600.60412,2.5,12.4,13.8,14.0,0.0,False,4.91,False,False,True,0.6,stale,
1958,121926023,26076,1.97642,1.983247,1600.35942,1.9,6.8,15.2,13.6,1.8,False,3.51,False,False,True,0.6,stale,
1959,121927399,26054,0.600017,0.600087,1600.18635,3.0,5.2,7.8,6.8,0.6,False,1.72,False,False,True,0.6,stale,
1960,121933402,26350,1.062517,1.061087,1600.60493,23.7,29.2,41.1,49.1,7.0,False,1.23,False,False,True,0.45,ok,
1962,122227070,25541,1.640989,1.637625,1599.69185,4.4,4.1,3.0,2.4,0.3,False,0.93,True,False,True,0.55,weak,
1965,122355918,25987,1.3271,1.328424,1600.79258,2.5,6.4,7.5,7.9,0.1,False,2.54,False,False,True,0.6,stale,
1966,122399664,25990,1.327794,1.333286,1600.72742,4.3,6.6,10.2,9.5,0.2,False,1.52,False,False,True,0.6,stale,
1967,122424768,26759,1.621544,1.625376,1629.29169,9.7,61.7,95.5,89.2,9.8,False,6.34,False,False,True,0.6,stale,
1978,124256104,23839,1.603489,1.604772,1628.88251,5.7,9.9,15.7,20.5,2.7,False,1.73,False,False,True,0.6,stale,
1979,124593564,23839,1.709739,1.704283,1629.23131,3.3,6.4,10.8,9.6,1.0,False,1.96,False,False,True,0.6,stale,
1980,124780430,30164,4.830735,4.834358,1600.88501,3.1,8.0,12.6,13.2,0.5,False,2.54,False,False,True,0.6,stale,
1981,125228210,27089,1.388211,1.387458,1629.22752,2.3,8.0,17.3,16.4,1.1,False,3.51,False,False,True,0.6,stale,
1984,125659567,27089,1.572239,1.572611,1628.4945,1.8,30.4,251.0,249.6,1.1,False,16.85,False,False,True,0.6,stale,
1986,125875112,11897,3.040437,3.037706,1600.46219,11.8,28.3,31.3,29.8,6.7,False,2.39,False,False,True,0.6,stale,
1987,125876981,11924,1.686822,1.686694,1599.89653,11.4,14.0,25.9,26.7,0.2,False,1.22,False,False,True,0.45,ok,
1989,126309829,17953,2.21297,2.211192,1628.68113,2.3,41.4,69.7,67.6,1.7,False,18.12,False,False,True,0.6,stale,
1990,126468953,26483,1.263217,1.263124,1625.75981,15.1,19.1,92.4,104.4,9.1,False,1.27,False,False,True,0.45,ok,
1991,126976674,22161,0.638211,0.63782,1600.22667,3.0,5.0,7.2,5.9,0.7,False,1.65,True,False,True,0.9,stale,
1992,127196805,22157,8.317356,8.320541,1602.79356,2.6,33.0,85.4,0.1,55.0,True,12.88,False,False,True,1.05,half_period,
1993,127248904,21816,1.236822,1.237291,1599.82465,1.2,13.8,30.7,33.0,1.8,False,11.72,False,False,True,0.6,stale,
1994,127311697,22159,0.929878,0.930819,1600.1946,0.3,3.4,17.4,16.2,0.3,False,11.97,True,False,True,0.9,stale,
1996,127435139,14277,2.455056,2.447992,1601.49922,0.9,3.9,0.5,3.8,2.3,False,4.52,True,False,True,0.9,stale,
1997,127602771,21776,3.343349,3.344439,1601.10757,2.8,13.0,18.1,8.5,3.8,False,4.6,False,False,True,0.6,stale,
1998,127662261,22151,7.09183,7.028025,1602.73554,2.2,6.0,9.3,-1.4,7.0,True,2.72,False,False,True,1.05,half_period,
2001,127861022,18943,4.404255,4.405428,1601.81839,3.1,6.1,4.2,7.9,2.7,False,2.01,False,False,True,0.6,stale,
2003,128005970,22159,3.126922,3.129754,1600.00061,2.7,28.8,17.4,48.8,21.5,True,10.75,False,False,True,1.05,half_period,
2005,128231721,21639,5.387042,5.388092,1628.79461,4.1,84.5,115.2,114.7,4.2,False,20.48,False,False,True,0.6,stale,
2008,128622942,26333,1.763211,1.755184,1599.89049,8.8,9.8,12.6,13.1,0.5,False,1.12,False,False,True,0.25,ok,
2009,129058686,26404,4.852231,4.848889,1600.511,2.0,11.3,7.1,16.1,7.1,True,5.78,False,False,True,1.05,half_period,
2010,129125448,26399,1.807655,1.807369,1600.07581,3.7,51.5,89.4,84.6,2.8,False,13.92,False,False,True,0.6,stale,
2011,129187343,23094,7.342376,7.313302,1602.78022,1.2,16.3,16.9,12.0,0.2,False,13.42,False,False,True,0.6,stale,
2012,129191367,23106,6.637201,6.645103,1601.46465,1.9,10.9,12.3,8.2,3.6,False,5.64,False,False,True,0.6,stale,
2013,129193604,23100,1.161822,1.155168,1600.33644,1.6,5.2,2.4,5.6,2.2,False,3.19,False,False,True,0.6,stale,
2014,129473370,26396,1.915706,1.917036,1600.70264,3.5,8.5,17.2,13.3,2.1,False,2.41,False,False,True,0.6,stale,
2015,129659797,26406,1.478489,1.477951,1600.214,10.2,21.0,99.1,86.5,10.3,False,2.07,False,False,True,0.6,stale,
2016,129951308,26410,6.773997,6.770941,1604.69176,5.0,19.7,25.9,23.1,0.3,False,3.93,False,False,True,0.6,stale,
2018,130814025,33871,1.304715,1.304973,1625.82568,5.6,183.0,351.5,242.3,71.0,True,32.7,False,False,True,1.05,half_period,
2019,131427690,21822,13.551729,13.552888,1602.24567,26.6,73.4,61.7,58.8,2.1,False,2.76,False,False,True,0.6,stale,
2020,131530341,33875,0.595672,0.595273,1625.2598,1.9,5.7,18.7,20.7,1.3,False,3.03,False,False,True,0.6,stale,
2025,136908879,25416,1.436748,1.438038,1629.09018,5.4,10.6,54.7,53.8,1.8,False,1.96,False,False,True,0.6,stale,
2075,147925015,15626,2.697927,2.69695,1601.16504,2.8,3.7,2.3,2.6,0.2,False,1.3,True,False,True,0.75,weak,
2076,147928636,8231,1.156961,1.157218,1600.4114,5.9,6.1,5.7,8.4,2.0,False,1.05,False,False,True,0.25,ok,
2079,148307820,17762,7.689454,7.693515,1600.54278,2.0,26.1,25.3,21.4,1.9,False,12.75,False,False,True,0.6,stale,
2080,148311948,8231,3.566775,3.567183,1601.12771,2.9,3.7,1.6,0.5,0.7,False,1.26,True,False,True,0.75,weak,
2068,145525428,25819,1.727452,1.729026,1625.33699,2.3,16.8,27.2,31.7,3.1,False,7.2,False,False,True,0.6,stale,
2069,146158902,26513,0.674144,0.674754,1625.24266,19.8,20.9,70.5,81.5,8.0,False,1.05,False,False,True,0.25,ok,
2070,146177060,32842,4.112581,4.113572,1548.4405,2.7,5.2,6.4,7.2,0.6,False,1.87,False,False,True,0.6,stale,
2071,146708900,20011,13.853009,13.831641,1384.88996,15.0,39.7,40.4,24.3,10.3,True,2.64,False,False,True,1.05,half_period,
2108,159657962,25876,0.661128,0.661477,1600.14826,3.9,5.4,19.2,19.0,0.3,False,1.37,False,False,True,0.45,ok,
2109,159715068,26332,2.9909,3.014062,1601.03352,3.3,4.1,4.7,2.3,1.8,False,1.24,True,False,True,0.75,weak,
2110,159750552,22656,1.604878,1.608406,1600.51861,12.5,9.1,21.9,14.5,5.5,True,0.73,False,False,True,0.7,half_period,
2113,160086763,18939,0.799322,0.796155,1599.91435,2.6,3.8,2.8,3.8,0.6,False,1.45,True,False,True,0.75,weak,
2060,142513212,25284,1.125017,1.125347,1599.9446,15.2,21.9,59.6,62.1,2.3,False,1.45,False,False,True,0.45,ok,
2063,143413399,25359,4.507424,4.533866,1603.24459,2.1,7.6,7.4,5.8,2.1,False,3.67,False,False,True,0.6,stale,
2064,144344224,25630,0.774322,0.774912,1599.66685,1.7,15.4,29.6,34.0,4.1,False,8.81,False,False,True,0.6,stale,
2066,145511545,25815,2.509119,2.508248,1627.55236,1.9,52.3,103.4,99.4,6.0,False,27.38,False,False,True,0.6,stale,
2114,160191676,39603,12.477929,12.634248,1361.62114,0.7,2.0,4.0,-1.0,3.4,False,3.04,True,False,True,0.9,stale,
2115,160214707,26398,0.775711,0.775978,1600.00775,3.1,4.0,5.7,5.9,0.0,False,1.3,True,False,True,0.75,weak,
2116,160287939,22167,10.912784,10.929254,1606.71953,2.5,33.8,37.2,35.9,2.0,False,13.4,False,False,True,0.6,stale,
2117,160288160,22168,2.902447,2.902778,1600.04396,3.3,21.6,24.1,19.4,0.9,False,6.64,False,False,True,0.6,stale,
2119,160400759,26399,13.299419,13.370514,1612.20121,2.6,27.1,,,,False,10.59,False,False,True,0.6,stale,
2120,160479394,26359,0.359044,0.359637,1599.98023,2.6,8.3,17.3,10.4,4.7,False,3.18,False,False,True,0.6,stale,
2121,160486013,25938,0.777794,0.77776,1599.94556,11.6,8.0,18.8,19.1,0.2,False,0.69,False,False,True,0.25,ok,
2122,160540218,26339,1.971006,1.974215,1599.93483,3.5,7.6,12.7,13.3,0.3,False,2.18,False,False,True,0.6,stale,
2123,160540255,26195,1.975646,1.9742,1599.92629,2.8,5.0,8.3,6.4,1.6,False,1.77,True,False,True,0.9,stale,
2124,160546107,15732,7.245163,7.244476,1605.53573,3.6,40.0,47.5,-0.2,30.6,True,11.25,False,False,True,1.05,half_period,
2125,160547233,15697,1.975013,1.979143,1601.05723,2.3,7.3,12.9,8.5,2.8,False,3.14,False,False,True,0.6,stale,
2127,160635896,26404,5.264461,5.349738,1602.74128,1.2,3.9,5.5,5.2,0.4,False,3.24,True,False,True,0.9,stale,
2128,160694854,26283,0.40835,0.407872,1599.68919,2.0,4.1,5.7,5.9,0.2,False,2.08,True,False,True,0.9,stale,
2129,160889020,26018,9.386785,9.381162,1600.26449,2.9,16.9,30.3,2.2,20.0,True,5.89,False,False,True,1.05,half_period,
2130,160973531,25259,2.676707,2.668675,1601.98337,1.1,8.6,11.5,8.4,1.5,False,7.66,False,False,True,0.6,stale,
2132,161156119,39617,0.534308,0.533802,1572.21848,2.3,10.3,9.2,13.1,2.8,False,4.59,False,False,True,0.6,stale,
2133,161193924,25624,1.973324,1.973997,1601.33093,2.9,21.3,38.5,38.1,0.4,False,7.35,False,False,True,0.6,stale,
2135,161593508,17323,0.6771,0.676685,1628.96047,2.9,5.0,10.1,8.5,1.1,False,1.73,True,False,True,0.9,stale,
2145,165665477,29798,2.299471,2.298628,1601.09553,1.9,27.7,38.7,45.2,5.8,False,14.75,False,False,True,0.6,stale,
2146,165875739,30092,1.654878,1.658666,1600.29014,7.0,10.9,7.5,14.1,4.7,False,1.56,False,False,True,0.6,stale,
2151,166084804,30455,0.334044,0.334217,1600.38917,6.4,9.2,19.5,25.9,4.6,False,1.44,False,False,True,0.45,ok,
2153,166143022,30197,0.5896,0.588828,1600.11737,2.2,5.9,10.0,9.1,0.6,False,2.74,False,False,True,0.6,stale,
2155,166302995,30193,2.873326,2.921272,1601.07202,3.7,8.4,16.3,13.9,1.2,False,2.3,False,False,True,0.6,stale,
2156,166311160,21827,0.6271,0.627585,1600.25785,6.9,9.8,21.1,22.6,0.9,False,1.41,False,False,True,0.45,ok,
2157,166524868,22195,3.722408,3.72294,1602.53052,2.1,10.5,12.0,11.5,1.3,False,5.09,False,False,True,0.6,stale,
2165,167448334,22154,0.548628,0.548957,1599.6714,3.7,3.7,4.7,5.9,0.8,False,1.0,True,False,True,0.55,weak,
2166,167540315,22148,6.517717,6.498324,1605.65892,2.1,37.4,68.7,-0.4,52.0,True,17.74,False,False,True,1.05,half_period,
2167,167546054,22159,7.269194,7.27883,1605.79144,1.6,12.4,12.1,10.0,1.8,False,7.85,False,False,True,0.6,stale,
2084,150360010,245006,3.712393,3.779825,1328.72223,0.9,3.0,2.8,5.1,1.7,False,3.33,True,False,True,0.9,stale,
2104,159199075,22164,1.293072,1.292606,1600.8051,2.6,7.8,7.8,8.4,0.6,False,2.99,False,False,True,0.6,stale,
2105,159318774,22158,6.884917,6.880658,1605.48666,4.1,11.2,19.3,15.8,2.6,False,2.76,False,False,True,0.6,stale,
2106,159536608,25883,1.428489,1.428148,1600.07908,3.4,12.1,17.2,15.0,1.1,False,3.58,False,False,True,0.6,stale,
2190,179097087,21939,7.599756,7.601043,1603.51705,3.5,17.0,18.7,13.4,2.1,False,4.8,False,False,True,0.6,stale,
2195,179319652,22132,1.342378,1.341018,1600.97638,1.3,3.3,5.2,3.0,1.6,False,2.46,True,False,True,0.9,stale,
2196,179322892,22182,13.118333,13.206518,1602.54119,2.8,8.3,7.1,3.8,2.7,False,2.94,False,False,True,0.6,stale,
2198,179410546,11917,2.932769,2.936405,1600.20596,2.5,6.4,5.8,7.4,0.8,False,2.57,False,False,True,0.6,stale,
2200,179873497,52124,1.875739,1.875263,1600.79182,3.1,69.3,143.4,140.8,0.7,False,22.36,False,False,True,0.6,stale,
2204,185827241,37043,15.431428,15.714552,1610.49544,0.5,5.7,7.3,7.3,2.0,False,11.29,False,False,True,0.6,stale,
2209,187726683,43810,0.625623,0.625743,1600.49561,2.2,14.5,40.4,27.8,8.8,True,6.6,False,False,True,1.05,half_period,
2212,188720655,29249,0.704819,0.70377,1625.87703,3.6,6.1,12.0,14.0,1.7,False,1.69,False,False,True,0.6,stale,
2214,188995715,37051,6.039398,6.039421,1604.47426,162.7,178.6,169.7,209.7,33.6,False,1.1,False,False,True,0.25,ok,
2215,189241038,47298,1.444362,1.445364,1599.85638,1.9,7.9,15.7,10.1,4.2,False,4.13,False,False,True,0.6,stale,
2218,189929379,25826,1.39144,1.390035,1625.57438,4.0,7.2,8.6,7.0,1.0,False,1.78,False,False,True,0.6,stale,
2220,190026633,37971,6.734362,6.732677,1599.72828,0.9,54.4,142.7,117.0,2.0,False,58.1,False,False,True,0.6,stale,
2225,190529058,47287,1.981197,1.980688,1599.1921,1.8,12.9,24.1,22.2,0.0,False,7.16,False,False,True,0.6,stale,
2227,191312974,37230,17.044244,17.046994,1607.18689,13.2,125.8,134.9,102.9,2.0,False,9.52,False,False,True,0.6,stale,
2228,191327580,37209,3.408333,3.402893,1600.08263,2.6,8.6,16.6,18.6,2.4,False,3.34,False,False,True,0.6,stale,
2230,192094773,47361,15.892702,16.093571,1612.57118,1.2,2.4,0.5,2.8,1.7,False,1.92,True,False,True,0.9,stale,
2041,140595903,246620,26.537911,26.548192,1362.29105,2.9,21.2,6.7,11.2,3.3,False,7.39,False,False,True,0.6,stale,
2042,140769687,15809,7.677991,7.645597,1604.70608,1.2,3.1,4.7,1.3,1.7,False,2.62,True,False,True,0.9,stale,
2043,140938580,247685,2.374198,2.374153,1327.97524,12.2,15.0,16.6,18.5,1.9,False,1.24,False,False,True,0.45,ok,
2044,141081975,25218,5.437154,5.435235,1602.21945,2.2,27.7,35.4,30.3,3.7,False,12.75,False,False,True,0.6,stale,
2234,193140359,38182,15.867924,15.791877,1598.86668,3.5,4.3,-0.3,2.2,1.2,False,1.23,True,False,True,0.75,weak,
2264,207573269,46105,8.761688,8.777949,1607.09929,2.2,17.1,6.7,15.1,5.4,True,7.96,False,False,True,1.05,half_period,
2265,208295586,35411,1.586003,1.588996,1625.9545,2.5,7.4,13.3,14.2,0.2,False,2.94,False,False,True,0.6,stale,
2266,208330336,34954,2.711833,2.708617,1626.11534,3.6,35.6,29.3,25.6,4.1,False,9.85,False,False,True,0.6,stale,
2168,167653886,211231,8.676282,8.783525,1329.65537,1.6,2.7,3.4,2.2,0.7,False,1.71,True,False,True,0.9,stale,
2169,167662034,22161,5.607598,5.641226,1600.8855,2.3,4.7,2.7,4.1,0.8,False,2.04,True,False,True,0.9,stale,
2173,169955734,27164,0.500676,0.500697,1626.59402,11.6,24.5,120.7,127.0,7.8,False,2.12,False,False,True,0.6,stale,
2178,173814550,27557,0.386818,0.387082,1626.78182,1.6,9.7,30.9,25.0,3.7,False,6.01,False,False,True,0.6,stale,
2274,211418621,8133,1.761822,1.761937,1630.34398,10.5,10.6,58.7,53.8,0.6,False,1.01,False,False,True,0.25,ok,
2275,211530711,8133,2.471409,2.471898,1629.38877,1.5,14.1,14.3,18.8,1.3,False,9.59,False,False,True,0.6,stale,
2276,211578180,8133,0.700017,0.698705,1629.34482,9.7,7.9,19.9,17.2,2.3,False,0.82,False,False,True,0.25,ok,
2277,211687791,23839,4.284611,4.290334,1630.57985,7.3,13.5,19.9,14.8,4.7,False,1.85,False,False,True,0.6,stale,
2280,212169285,27089,2.370692,2.373278,1629.90201,6.7,9.7,28.1,31.2,1.7,False,1.45,False,False,True,0.45,ok,
2281,212272377,27089,1.134044,1.132302,1628.63794,11.5,9.4,13.9,25.8,8.2,True,0.82,False,False,True,0.7,half_period,
2283,212415509,27089,1.344461,1.345091,1629.55545,6.0,12.3,59.8,60.1,0.4,False,2.05,False,False,True,0.6,stale,
2284,212459069,27089,1.949553,1.950627,1628.50424,1.4,33.3,100.7,86.4,3.3,False,22.95,False,False,True,0.6,stale,
2267,208424921,38703,0.884716,0.883736,1600.32564,3.8,10.8,16.1,17.2,0.6,False,2.82,False,False,True,0.6,stale,
2269,208770975,35414,0.509734,0.509704,1626.47023,6.8,18.3,32.9,30.1,2.1,False,2.69,False,False,True,0.6,stale,
2270,209003016,43029,1.167373,1.168309,1626.73667,3.1,29.9,90.9,76.9,9.2,False,9.7,False,False,True,0.6,stale,
2271,209708399,45570,1.05339,1.053954,1599.75859,1.2,71.5,179.2,187.7,6.6,False,58.27,False,False,True,0.6,stale,
