TIC,Per,e_Per,BJD0,Morph
0237117591,6.7966898,0.00051372087,1955.550627,0.305
0387356770,3.4765463,4.674416e-05,1957.377396,0.33
0417734853,11.4462212,0.00015518984,1961.011616,0.148
0043273020,1.8412191,4.0745082e-06,1957.450486,0.364
0284457791,2.3588246,3.061196e-05,1956.085696,0.397
0428962300,2.9416515,6.3202205e-05,1957.491917,0.495
0229597404,6.3725902,7.7874459e-05,1959.729059,0.174
0057232909,3.4098944,6.1227891e-05,1958.887939,0.425
0377055044,1.4956561,1.1780216e-05,1956.033284,0.429
0229465075,14.2637441,0.010055029,1956.873053,0.295
0305466425,3.2910538,0.00022451145,1959.017273,0.287
0229616860,5.6932747,6.8401985e-05,1957.538675,0.158
0359631418,1.3761485,3.0382649e-06,1956.95533,0.321
0311236477,3.1325011,0.00031820539,1956.635241,0.414
0354119540,1.7634653,1.1776442e-05,1956.064799,0.441
0337094559,1.7808158,9.2501256e-05,1958.760531,0.607
0229740848,3.0859294,0.00010498306,1958.753616,0.234
0053963396,2.7336262,6.2013717e-05,1957.953358,0.507
0193994472,6.35215,8.0454242e-05,1960.87501,0.246
0188590080,6.4949555,0.00024234223,1961.925484,0.181
0224308601,1.1949629,7.5653644e-06,1956.916234,0.426
0160603897,1.1100952,1.2199731e-06,1956.588954,0.467
0387261279,8.4403624,0.00017955204,1957.008691,0.219
0230050959,2.2344936,0.020068288,1958.040072,0.447
0368452480,0.5495789,1.2510785e-06,1955.716684,0.583
0274238240,6.2062535,0.00022267718,1961.353365,0.371
0219780464,2.0008691,0.00012814026,1957.511238,0.307
0237069277,2.9003466,0.0001177505,1956.241349,0.351
0371989318,3.8191478,0.0060170558,1959.172143,0.582
0008624617,4.9057067,0.00044731689,1956.305561,0.602
0233650330,5.218655,5.0128305e-05,1956.143221,0.249
0258108067,12.9687125,0.00018137487,1966.455892,0.108
0233576872,1.5178214,4.5647706e-05,1956.8086,0.619
0219474870,3.8668793,8.2301408e-05,1957.833017,0.201
0057256934,7.0631807,0.00021601425,1959.342016,0.26
0346599599,1.5022776,1.3823893e-05,1957.034326,0.475
0470208013,5.5430262,4.0010779e-05,1959.564205,0.34
0031655792,0.4161053,3.4662191e-07,1325.562309,0.788
0032200310,0.3604377,2.2362667e-06,1326.110639,0.726
0051912829,0.8354048,1.0919333e-06,1325.897409,0.503
0052368472,0.3259718,7.260877e-05,1325.417085,0.807
0079403459,0.4353347,2.441394e-06,1325.359036,0.583
0089428764,0.3766095,1.1800344e-07,1325.515149,0.841
0091369561,3.9831064,5.391761e-05,1328.383182,0.552
0091448148,0.9863543,7.2383996e-07,1325.703327,0.617
0099465976,0.6243709,8.0560151e-06,1325.355404,0.631
0099646802,0.7155582,3.3576345e-06,1325.47026,0.751
0115105140,0.410686,4.9130463e-06,1325.537583,0.766
0117515123,0.2595402,2.5495032e-06,1325.606486,0.818
0126637765,0.2734502,4.6575497e-07,1325.376395,0.835
0139148071,0.7007948,3.9591915e-06,1325.599586,0.615
0139207681,0.4936816,1.1130794e-06,1325.730661,0.649
0139700621,0.3467937,5.3491731e-06,1325.556763,0.763
0144194304,0.483469,3.7472737e-07,1325.750869,0.717
0147083089,0.3627438,2.3060391e-07,1325.335066,0.739
0147131974,0.8016887,1.1052136e-05,1325.718359,0.593
0152825521,0.743132,8.1115229e-06,1325.548543,0.583
0152926069,0.8032433,1.0418226e-05,1325.72652,0.7
0161262226,0.3073041,1.068992e-07,1325.377264,0.742
0183979262,3.4308011,1.5061711e-06,1326.104888,0.297
0197735761,0.601957,1.324978e-06,1325.598287,0.745
0200645730,0.2917217,2.182735e-06,1325.651062,0.806
0201291281,0.8103627,1.8746053e-07,1325.90714,0.671
0206508611,14.6704381,,1340.610683,0.312
0206544316,0.3219472,7.6242722e-05,1325.192681,0.437
0211412634,0.7535755,5.5586716e-06,1325.508985,0.845
0212344482,1.5050701,7.2952593e-06,1326.659709,0.639
0214299836,1.7424607,1.7084977e-05,1325.751128,0.865
0219328400,0.3390354,1.1285784e-06,1325.355517,0.802
0229804573,1.4640938,2.8585436e-05,1326.12113,0.629
0231629787,0.2665624,1.2949461e-07,1325.354312,0.864
0232063593,1.2349865,7.1744713e-05,1325.727813,0.718
0234284556,1.1066197,4.4474222e-05,1325.563824,0.762
0234523599,3.7955235,4.7366784e-06,1329.447192,0.205
0235000060,0.3577154,1.1796221e-07,1325.345877,0.782
0235000061,0.3577153,8.5921503e-08,1325.34591,0.777
0235009317,7.4572529,1.6795162e-05,1336.664051,0.184
0259864042,0.4607861,8.5522284e-07,1325.704383,0.374
0260756218,1.9563636,0.00030904392,1326.961102,0.357
0263078276,0.2840349,3.663836e-07,1325.350539,0.711
0267043786,0.5948355,3.6783521e-06,1325.918113,0.788
0276935996,4.2508447,9.105871e-06,1324.403191,0.655
0279254042,0.5968517,8.5740635e-07,1325.878017,0.624
0290547036,0.9031481,1.0788842e-05,1325.882961,0.604
0355544723,0.1545267,4.8045831e-07,1325.403199,0.539
0355601553,0.4299469,1.3650236e-06,1325.33527,0.952
0355635441,0.392583,4.4098471e-07,1325.480767,0.771
0355651035,0.5842278,8.3468526e-06,1325.425427,0.777
0355703913,2.1061527,0.00022518887,1328.089735,0.244
0369218857,0.3275155,4.3058263e-07,1325.553983,0.746
0381857817,0.7024238,1.663883e-05,1325.34498,0.545
0389658055,0.3283473,3.4206011e-07,1325.358535,0.769
0393978805,0.4217724,3.6158674e-07,1325.329458,0.79
0402065927,0.6314729,1.2230562e-06,1325.564202,0.706
0403136932,0.3028548,5.9531488e-07,1325.548902,0.75
0410187905,0.953676,3.6845684e-06,1325.546651,0.751
0410354930,2.5994436,4.0739874e-05,1326.375624,0.554
0412063998,0.3265817,3.4629284e-07,1325.456966,0.763
0419635446,0.3908187,2.7181637e-07,1325.55239,0.743
0441105436,0.3688966,1.1955806e-06,1325.311114,0.759
0441183795,0.6338895,2.0591755e-07,1325.830479,0.729
0441422527,2.9362612,0.00019643032,1327.09575,0.898
0469970988,1.3520399,0.00019696233,1325.936599,0.861
0469979014,1.1625978,6.5462932e-07,1326.254006,0.718
0471013508,1.1625863,7.6266632e-06,1326.254341,0.72
0008989778,0.6127979,6.2484403e-07,1354.732595,0.791
0009033144,14.1451608,9.4685776e-05,1557.028333,0.122
0009727392,4.5345679,4.0113163e-06,1355.324723,0.376
0012723924,22.0004004,0.0054080291,1357.502611,0.038
0013068361,0.3073681,1.4131854e-06,1354.351228,0.808
0043398254,0.3016875,7.3164733e-08,1354.23737,0.793
0049735506,0.3300894,6.6730265e-07,1354.493314,0.879
0069838619,0.3833245,1.5883648e-06,1354.261985,0.949
0069889494,0.5090071,7.922087e-06,1354.53054,0.666
0070761941,0.2654127,1.5589032e-07,1354.263678,0.734
0089543393,0.4707912,1.0566953e-06,1354.253223,0.691
0100100827,0.9414549,6.5882708e-07,1355.405942,0.537
0115443990,0.7553465,3.28826e-06,1354.582159,0.627
0118826280,0.246525,7.1531153e-06,1354.246269,0.72
0120414806,2.553051,2.2780907e-05,1355.955243,0.522
0120607386,0.4136144,1.4388708e-07,1354.195915,0.878
0155540827,3.6505249,6.9443402e-06,1355.312762,0.44
0155989956,17.8592472,0.00013376993,1361.782359,0.045
0158536052,19.9756911,2.4475928e-05,1364.651264,0.093
0158582801,1.0801048,2.084591e-06,1354.794146,0.516
0158582802,1.0800929,1.0915619e-05,1354.795393,0.513
0160065970,1.3681857,6.7549919e-06,1355.330793,0.486
0160081043,0.7687018,2.2277047e-07,1354.789039,0.652
0160085375,1.4029856,5.801133e-05,1354.379996,0.553
0167086201,2.1964144,2.1744325e-05,1355.678869,0.824
0175405906,2.012949,7.7533355e-06,1356.100136,0.573
0175458611,0.336029,7.6550882e-07,1354.297515,0.757
0179985566,11.034992,0.0001414846,1363.430455,0.159
0183537458,0.4557865,1.5682199e-06,1354.279521,0.59
0188594653,0.3741055,4.3977603e-07,1354.724002,0.765
0188630094,0.8627317,3.1100713e-05,1354.852959,0.621
0201776479,0.3671508,8.1638939e-07,1354.224258,0.76
0201924791,13.6332784,0.00075255277,1362.581887,0.099
0204325855,0.484342,2.7756808e-05,1354.524148,0.757
0204327008,0.3232092,8.5766816e-08,1354.267643,0.742
0206539783,8.6681789,0.0038201013,1364.351741,0.152
0207085748,0.3623789,5.6294227e-07,1354.329347,0.741
0207091008,0.2460469,9.6919838e-08,1354.327065,0.742
0207174531,0.6250975,3.8420705e-06,1354.247738,0.689
0240764987,1.0272832,8.653444e-06,1354.194831,0.597
0251829135,0.2686421,2.0876062e-07,1354.263769,0.737
0251857120,0.5053431,1.7210502e-06,1354.404636,0.638
0254298146,0.3879395,1.1813312e-05,1354.352518,0.771
0281728276,0.2733184,1.2216139e-07,1354.210186,0.75
0313934040,3.1467896,0.00020803473,1356.505417,0.787
0340704073,0.3136675,1.2195165e-05,1354.150485,0.733
0340782794,0.3799152,2.8467477e-08,1354.583115,0.75
0349519544,18.7537886,0.00069791767,1379.729244,0.62
0369586828,0.0820144,4.6690997e-07,1354.160426,0.629
0372816629,0.909088,1.0480745e-06,1386.721026,0.801
0382425148,0.3650911,2.1227114e-06,1354.340591,0.813
0389728831,0.260882,3.1242235e-08,1354.219782,0.744
0393943031,0.4497978,3.801744e-07,1354.362068,0.869
0399577123,0.3119793,3.2338571e-07,1354.598394,0.91
0402130407,0.2991373,1.4439643e-07,1354.334821,0.726
0402319281,0.309847,0.00013081616,1354.023691,0.756
0402324760,0.3614124,4.6602829e-06,1354.289606,0.808
0402339590,6.6262203,0.0066675534,1360.244638,0.646
0415969184,0.9475646,4.7111335e-06,1354.232815,0.84
0425864141,0.2183845,1.2617879e-06,1354.254363,0.57
0434097226,0.4455874,3.7972801e-05,1354.355587,0.774
0434106760,0.2806312,4.9097901e-06,1354.59581,0.769
0011487334,0.3840273,0.00020145906,1386.000092,0.809
0011546041,0.4068856,9.3858178e-05,1386.326665,0.778
0011598102,0.4229058,4.2005072e-06,1386.004577,0.779
0029848012,0.3491737,4.7751708e-07,1385.847164,0.779
0032268776,0.4762141,0.00016091416,1387.361402,0.607
0032284829,0.4642528,2.9443254e-07,1386.365844,0.692
0032551761,1.0850104,7.8984547e-05,1386.059387,0.925
0033576348,0.4438332,1.0135368e-06,1386.171486,0.665
0049558810,6.7093594,2.2109411e-06,1386.219293,0.162
0075352949,0.4720387,1.5064158e-05,1386.148875,0.749
0114500611,0.4887741,1.9582111e-05,1386.278259,0.816
0123337161,0.3681651,6.6983088e-07,1386.403226,0.879
0140493525,0.3089662,1.1683918e-05,1385.904232,0.754
0146637697,0.2717596,3.0517776e-07,1386.117944,0.743
0146712645,1.521464,8.5184429e-07,1386.060997,0.242
0160196709,0.3066134,1.3081409e-06,1385.999766,0.764
0164720673,0.3659915,3.4693695e-05,1386.116324,0.889
0164775666,0.3168471,4.1237801e-07,1386.24703,0.714
0212377300,0.2830396,8.3510146e-07,1386.124538,0.842
0215258019,0.46323,6.6420042e-07,1386.385331,0.545
0229143092,0.351034,6.6650229e-06,1354.322095,0.921
0241393039,0.3711218,1.9700273e-06,1386.000764,0.748
0241578867,0.3441001,1.2661659e-06,1386.050124,0.756
0248348545,0.1946039,3.4827527e-07,1386.089038,0.771
0266769521,0.5361672,3.1375559e-06,1386.415328,0.797
0266769522,0.536159,4.7516725e-06,1386.414747,0.735
0266816672,0.3031493,2.7009619e-07,1386.044708,0.726
0268652258,0.2564874,1.1069211e-07,1385.99389,0.721
0268686000,0.4454122,8.3191547e-07,1386.169756,0.793
0268686130,0.4667023,1.1405059e-06,1386.387105,0.826
0268766053,6.6196826,3.667398e-06,1386.230519,0.205
0269505148,0.5224015,5.1613215e-07,1386.335439,0.745
0287174076,0.3247485,5.1664837e-07,1386.295242,0.748
0293619461,0.310655,5.0970997e-08,1386.001576,0.853
0299199358,3.8400846,8.2381775e-05,1388.194532,0.49
0396720998,32.2683241,0.011824775,1413.951083,0.269
0398673007,0.5432684,1.3173903e-06,1386.104523,0.804
0423358373,0.4282947,1.5641179e-06,1386.335043,0.83
0439458951,0.3111498,6.6551562e-05,1386.151296,0.969
0001045298,1.4634139,7.6419268e-06,1411.144468,0.641
0007724421,0.6405998,9.4023796e-07,1411.237833,0.822
0009845586,0.3601126,1.966342e-05,1410.776879,0.719
0009945183,1.5575895,1.8231478e-07,1411.732541,0.531
0012632044,0.2016308,8.7637116e-07,1411.329619,0.849
0023139612,0.4113067,7.7958036e-07,1411.047497,0.799
0023221002,0.4452879,7.1563354e-06,1411.032453,0.745
0025195864,0.7435968,5.7375591e-08,1411.473071,0.725
0030028394,0.4571032,2.4708343e-06,1411.290211,0.895
0035744707,0.3464465,1.667212e-06,1411.074617,0.709
0036729364,0.327482,1.5964665e-06,1410.975927,0.892
0036883123,0.3352718,1.3151209e-06,1411.049108,0.744
0038399380,0.5680974,1.2641806e-06,1411.339798,0.734
0038541473,6.0613451,6.4411871e-06,1415.513771,0.147
0044737596,2.7886705,3.5406649e-05,1413.058524,0.278
0044790502,0.6384866,2.4237808e-06,1410.943336,0.699
0044797681,0.4009503,9.4103533e-07,1410.951449,0.93
0049799894,0.2709015,1.0693174e-06,1411.125219,0.914
0065348716,0.4948549,3.5282949e-06,1411.215474,0.708
0066573768,1.653169,0.0002362463,1411.361099,0.83
0089239251,0.3144381,2.3051626e-07,1411.003515,0.824
0092234970,0.7719217,5.6185473e-05,1411.319599,0.638
0098828631,1.0156881,1.6928224e-06,1411.158814,0.793
0101070833,0.8276644,5.4953969e-05,1411.759948,0.7
0120956236,0.3270847,1.3194374e-06,1411.027258,0.752
0121009628,0.2820421,5.5298366e-07,1411.102496,0.721
0121092386,0.4215599,9.4525324e-06,1410.998936,0.661
0121134517,0.3351707,1.9689569e-07,1410.947312,0.814
0129810365,0.2923476,3.8875421e-07,1386.07125,0.869
0129888462,0.7224241,2.9835014e-05,1411.621724,0.595
0141126559,0.7766603,4.3846313e-06,1411.505623,0.717
0141332108,0.3816202,9.7556196e-09,1411.19874,0.709
0152507230,0.3116403,2.51721e-08,1411.185142,0.707
0152592870,0.5138514,1.2376339e-08,1411.357163,0.662
0153834085,6.1584435,0.0015380511,1408.315828,0.408
0156215585,2.9597294,9.0563434e-06,1413.322816,0.545
0159950145,0.3950963,8.9485468e-07,1411.215975,0.728
0165184400,0.6637027,0.00060688414,1410.944696,0.589
0166833457,2.9626499,4.8550619e-06,1413.165477,0.223
0168674931,0.9013817,1.577115e-07,1411.454838,0.599
0168675489,0.4606649,4.7711853e-06,1411.219271,0.815
0168697816,0.6921086,3.6365426e-06,1411.208359,0.677
0168851294,0.6431832,6.6298193e-07,1411.342039,0.634
0170637811,3.0643486,9.6357563e-05,1412.880907,0.636
0170676440,0.6341928,1.5476138e-07,1411.0192,0.747
0178284730,2.2359828,2.8729504e-06,1412.697396,0.198
0179244391,0.2854639,2.9828358e-08,1411.032592,0.733
0197933923,0.4901067,5.0440433e-07,1386.188098,0.799
0198008281,0.1315587,1.1260695e-05,1386.100947,0.741
0219145901,0.2729386,9.9180558e-07,1411.060833,0.88
0219176881,0.4636711,1.979593e-06,1411.11397,0.843
0219346326,0.4257389,1.0485589e-06,1411.077588,0.743
0220042007,1.8381161,2.2351969e-06,1411.054088,0.588
0220420534,1.8360895,7.5767569e-06,1412.213825,0.53
0250386181,1.4703473,3.9681497e-06,1412.383996,0.279
0251078096,0.5846354,2.8370909e-06,1411.529542,0.67
0251094451,0.3631136,1.0216809e-06,1545.083794,0.785
0256775514,0.2976541,1.0760637e-06,1411.218249,0.66
0257525627,0.4566193,2.655985e-07,1411.171283,0.847
0257567854,3.5334303,0.0005133643,1411.900321,0.342
0260370454,0.7951027,1.2350805e-05,1411.317725,0.697
0270371961,2.3681891,1.9949408e-05,1412.791874,0.378
0270380593,3.8769908,0.040827357,1414.123435,0.238
0274039489,0.3052865,1.1866229e-05,1410.940901,0.376
0274088422,0.3414905,1.6618436e-06,1411.219294,0.795
0277104322,0.2821634,2.5641047e-07,1411.103663,0.926
0279181220,0.8232815,1.3955313e-05,1411.504068,0.631
0279224984,1.0642167,3.4567067e-06,1411.391424,0.797
0279401848,0.3521565,1.2979612e-06,1411.134599,0.724
0279484342,0.6322016,1.5137841e-07,1411.486125,0.671
0318868129,0.3751679,9.2687894e-06,1411.291397,0.795
0318966048,0.2306676,1.586842e-06,1411.064262,0.775
0319291434,0.3512605,2.0311289e-06,1410.975673,0.818
0322512913,0.4588608,1.679012e-06,1411.245136,0.785
0326242641,0.1824645,1.1368155e-07,1411.077229,0.813
0332910947,0.914434,1.3515797e-05,1410.703443,0.606
0332910986,0.643465,3.2600714e-06,1410.766161,0.805
0347552724,0.5360809,4.8260376e-07,1411.072514,0.765
0365301387,0.2753563,5.5376916e-06,1410.950449,0.766
0369362290,2.1123879,8.4815542e-05,1412.533445,0.559
0387463207,0.3799213,1.2914329e-07,1411.410268,0.76
0387513120,0.3036332,1.2097561e-06,1411.13447,0.862
0387513384,0.2974686,2.9749843e-07,1411.079651,0.782
0387586260,0.880467,2.2309172e-05,1411.24968,0.813
0419994778,0.4306794,0.0001268095,1410.894814,0.79
0422914426,0.5494178,8.654274e-05,1410.970669,0.715
0423387084,0.7408448,1.3118453e-06,1411.372056,0.684
0423439467,3.4172794,0.00016470324,1410.98105,0.593
0423833748,0.4269438,2.5064059e-06,1411.301277,0.855
0441128066,0.4407791,4.1678019e-06,1410.993431,0.765
0445924091,0.4639754,8.5381094e-07,1411.78953,0.915
0000627436,0.5789058,8.4672994e-07,1438.295848,0.817
0000737546,3.0677452,9.8834328e-05,1438.135292,0.568
0001449640,3.5017948,7.433018e-06,1440.419896,0.396
0001450518,0.3337474,4.4925933e-06,1438.085617,0.65
0009172417,0.2451915,5.834723e-07,1438.039329,0.655
0011002748,0.778715,1.8230502e-05,1438.415691,0.669
0013062255,1.651213,1.8131226e-06,1439.067848,0.571
0013070701,0.4140761,9.0417194e-06,1438.210281,0.9
0013135572,0.3983886,6.0305466e-06,1438.071195,0.739
0013345143,0.6723508,1.3224657e-07,1437.998934,0.784
0014091704,0.7650591,0.00012306737,1438.414668,0.429
0021729403,0.405346,1.6347065e-06,1438.146157,0.69
0024450633,0.22867,1.1365842e-06,1438.129739,0.617
0024586751,0.5128316,7.0538115e-06,1438.191106,0.639
0024606516,0.4019809,5.9555216e-06,1438.526357,0.857
0031118189,0.275773,6.0944315e-07,1438.213365,0.773
0032543789,0.3191196,1.5031462e-05,1438.123583,0.826
0034107676,0.34015,6.3353955e-07,1438.337148,0.799
0034145330,0.6404922,1.5092791e-05,1438.525878,0.61
0038589392,0.3777198,4.6242384e-08,1438.393467,0.715
0038686737,2.2471308,1.2110202e-05,1437.713156,0.44
0038687360,0.5080177,0.00036429688,1438.266076,0.739
0043533897,0.3133685,1.2729364e-06,1438.000307,0.666
0043712632,0.9264966,1.7975527e-06,1438.554423,0.743
0043846099,0.4234074,5.5684769e-06,1438.027465,0.725
0043864479,0.5944452,2.5115076e-06,1438.070336,0.868
0055896456,0.4647737,3.7403981e-06,1438.353555,0.788
0056001210,0.1893725,1.5333972e-07,1438.165556,0.845
0059038877,0.3053691,6.9608204e-07,1439.006043,0.726
0059038880,0.3053725,3.6381619e-06,1438.090294,0.722
0059091000,14.7894291,0.0010737584,1434.151256,0.238
0067686223,0.4169261,3.3592642e-06,1438.327151,0.71
0067686556,0.3215666,7.0716325e-05,1438.050732,0.735
0067687692,0.664172,2.16906e-06,1438.187075,0.623
0067807856,3.3733443,5.4508526e-05,1440.40874,0.587
0067808952,0.3279029,0.00014777841,1438.327087,0.806
0071026173,0.6795061,6.908813e-06,1438.985966,0.833
0071107089,0.3576366,2.5468663e-07,1438.264126,0.847
0077703308,0.7462729,1.2881239e-06,1438.611434,0.526
0077951245,10.7148124,1.068511e-05,1443.167198,0.075
0078055054,4.3887454,0.00010054263,1434.877846,0.241
0092938279,0.2750419,8.2299321e-06,1438.181769,0.72
0092938280,0.2750374,9.2384343e-07,1438.182199,0.729
0093053299,0.4110905,5.7920302e-07,1438.239136,0.871
0115046240,0.3458225,1.6396272e-06,1438.394667,0.832
0117978580,0.5272631,1.0687344e-05,1438.158571,0.767
0121568625,8.4652048,6.2240572e-06,1439.045097,0.247
0139703005,0.331924,1.7116155e-06,1438.276502,0.737
0139732428,6.6637267,3.3856106e-05,1438.430358,0.31
0140209204,2.7520682,3.7112223e-05,1438.581147,0.528
0143350469,0.6608393,8.5584804e-06,1438.619717,0.564
0146520491,0.4486455,4.7088957e-09,1438.39407,0.829
0146539195,0.2801374,5.1146985e-07,1438.109869,0.736
0146557531,0.2708487,2.2402086e-07,1438.200118,0.771
0150443185,2.5936476,2.7811777e-06,1440.224862,0.52
0151587650,4.9516489,0.00051134099,1443.264134,0.946
0152362660,0.3958655,3.6028934e-07,1438.391479,0.841
0161570793,0.2762364,1.0410792e-06,1438.120242,0.753
0165186801,1.0495707,1.3345003e-05,1438.164187,0.571
0167673754,0.565193,6.7835315e-07,1438.583559,0.704
0169532369,7.2100032,0.0025852507,1440.306694,0.286
0169532543,0.9154337,9.1976173e-06,1438.647597,0.627
0178857934,1.4265941,3.8036498e-05,1438.670107,0.54
0178938437,0.6235871,6.6847655e-06,1438.470212,0.737
0188989177,1.1741025,6.9585944e-07,1438.298094,0.458
0213046690,0.2258437,1.3987038e-06,1438.139144,0.744
0213067604,0.3219872,1.0417794e-06,1438.105658,0.728
0219164808,3.3546037,6.3845813e-06,1439.728492,0.257
0219203188,0.2319362,2.0252974e-08,1438.172154,0.604
0229082842,0.3762035,1.4127962e-06,1438.339529,0.692
0231922417,0.6872144,6.8722516e-06,1438.326089,0.627
0231922739,0.3565535,1.3881535e-06,1438.315624,0.762
0238917338,4.0758373,7.0146643e-05,1440.867976,0.633
0242944454,0.4048724,2.4759377e-07,1438.359394,0.801
0242991317,3.9531584,0.00022648545,1439.28978,0.593
0244207973,0.6140578,8.768607e-07,1438.25648,0.794
0244208023,1.8227783,3.2536887e-05,1438.437892,0.577
0244250449,1.7460727,4.2168381e-06,1439.727751,0.54
0248394273,0.1485855,5.6512876e-06,1438.015043,0.725
0248394276,0.1486144,1.4947609e-05,1438.903895,0.689
0248399337,0.4319151,7.4943275e-07,1438.165602,0.92
0248410138,0.8219642,5.1183321e-08,1438.788474,0.663
0250195155,6.476398,9.8144054e-05,1445.157918,0.244
0262412046,2.0433617,8.7649842e-06,1438.396723,0.563
0262434790,0.3143965,7.7318322e-07,1438.174967,0.751
0262465161,0.9509325,2.4775543e-06,1438.874502,0.641
0269077015,4.1437883,0.00036796627,1438.212718,0.657
0269078565,2.4555486,7.0311911e-06,1440.562747,0.526
0294206429,1.0550702,2.557263e-05,1438.436496,0.633
0303682287,2.1084547,2.661625e-05,1440.50034,0.764
0311183180,13.2498121,4.7986893e-06,1439.585895,0.086
0316916655,2.8747759,0.00054146758,1440.191382,0.269
0345451479,0.4430221,7.6550795e-07,1438.076281,0.756
0373414766,0.6851178,3.4687858e-05,1438.041172,0.691
0374828411,0.2828824,5.875594e-05,1438.349475,0.727
0396934949,0.3774342,1.6960496e-05,1438.022375,0.757
0396953669,0.3327633,5.3934799e-06,1438.318609,0.595
0396954096,0.3026573,1.4352353e-07,1438.234223,0.978
0397048159,1.6054836,2.7456731e-06,1438.515795,0.564
0399814051,1.102438,3.5398401e-06,1438.911574,0.601
0401925979,0.4801571,6.2906398e-07,1438.46642,0.798
0401928563,0.3625976,1.1884403e-06,1438.381875,0.935
0404854539,0.3622144,7.9923393e-07,1437.970237,0.786
0408256672,0.2548968,2.0045502e-07,1438.113327,0.727
0420962954,0.9970006,4.4052089e-08,1438.163349,0.667
0436592342,4.4219884,9.5857529e-05,1441.453745,0.418
0436660156,0.4150278,4.8014537e-07,1438.425921,0.803
0445932196,0.5654404,8.6860881e-07,1438.608916,0.669
0450089997,2.4617875,5.8631848e-05,1439.274072,0.663
0450104319,1.5105708,1.9148303e-06,1438.490456,0.538
0450109281,10.8901816,0.00076829913,1451.386427,0.593
0452786194,1.0198892,4.3498865e-06,1438.246001,0.724
0453831755,20.2077121,3.0181431,1453.268289,0.32
0454190342,0.3326118,1.4212647e-07,1438.208324,0.676
0454222105,0.6327929,2.0432032e-05,1438.594888,0.802
0455064763,0.2957064,9.9659401e-08,1438.234246,0.767
0457173024,0.7989162,3.8002256e-05,1438.237111,0.643
0464806209,18.9528711,0.038990497,1447.871404,0.67
0004254645,4.0387948,0.033366851,1468.263848,0.535
0007418947,1.007808,0.00024209001,1411.183765,0.732
0033521996,3.3252654,1.3513696e-05,1469.332884,0.224
0034082428,0.4338925,3.2042852e-05,1468.457533,0.568
0036352297,3.0179355,1.6173779e-05,1467.556946,0.363
0046313508,1.0328804,9.197465e-05,1469.273491,0.628
0047911178,3.5857021,2.0794791e-06,1470.304808,0.254
0049547177,0.6169876,0.00026311908,1468.358512,0.768
0049671442,4.2026197,0.0022906607,1472.237146,0.3
0050743469,5.7344094,0.0022918928,1473.363685,0.574
0050897998,1.4853749,1.3882173e-05,1468.451199,0.621
0052280468,1.1365198,1.2977662e-05,1469.293311,0.312
0053603189,0.4186371,9.4383642e-07,1468.523703,0.937
0053900480,0.8939467,5.2369731e-05,1468.887129,0.738
0061351519,0.2048657,2.1359959e-06,1468.512358,0.619
0066563761,3.4057562,0.00017880164,1473.506399,0.578
0078740218,5.1192821,5.7311557e-05,1472.189378,0.235
0078817217,17.7775277,0.00048803344,1478.627951,0.094
0144700903,2.3237787,0.00087461719,1470.584089,0.297
0147314529,0.9256059,4.3165702e-07,1468.440816,0.601
0148274098,4.0532497,3.8886589e-05,1469.176307,0.636
0149603524,8.823882,6.6649818e-06,1599.618729,0.246
0170102285,2.9444214,5.2660229e-06,1470.66162,0.3
0172464366,2.9215537,3.6503239e-06,1469.909084,0.493
0234840976,2.4085455,7.7178802e-05,1468.35039,0.585
0235385233,0.409656,1.1719781e-05,1468.674016,0.55
0264540478,2.5263921,0.00037059736,1469.689648,0.805
0265614546,5.137673,0.0011926704,1468.863205,0.226
0299903137,18.3001229,0.041240183,1473.339309,0.139
0306362738,5.5634778,1.4385667e-05,1473.601036,0.209
0309908721,2.8338351,4.7677373e-05,1468.979102,0.532
0333247721,4.1739304,1.706948e-05,1469.985678,0.466
0350618622,52.9784542,0.0001497587,1376.047618,0.015
0393414358,8.7561839,0.00010730747,1474.073844,0.317
0427348923,9.4570322,0.0001628029,1473.163368,0.303
0438490744,1.666112,0.00037917796,1468.494126,0.411
0032008233,0.1416123,2.0099738e-07,1491.662482,0.588
0054637745,8.9702618,0.00019928514,1497.059672,0.253
0088977253,2.7679934,0.00037495627,1492.705076,0.217
0125267683,1.6102295,4.9324657e-05,1493.220709,0.633
0140661916,0.5219397,6.0131843e-06,1492.084307,0.596
0143669444,1.1038823,6.4875373e-06,1491.803412,0.842
0151267228,9.1601819,0.011202572,1497.219012,0.297
0169168102,2.4996012,2.4731277e-05,1493.92703,0.454
0172193428,2.9412329,2.5020142e-05,1490.851314,0.243
0176874060,8.7250003,0.014816409,1493.412797,0.314
0178168644,1.0926557,0.00031326078,1492.352888,0.536
0218795833,1.2652253,2.0162212e-05,1492.911616,0.305
0255586667,0.4064729,1.8250367e-06,1491.770173,0.801
0265015162,0.3278391,3.8805524e-07,1491.810306,0.951
0265139391,3.5872979,7.0621284e-06,1493.958493,0.514
0268772301,1.4214705,2.4115289e-07,1492.400265,0.677
0271799672,0.3282683,1.0351145e-06,1491.713132,0.889
0279481568,0.3165456,4.7550455e-07,1491.76882,0.771
0294396726,0.8995044,1.1644181e-05,1492.362834,0.657
0318937509,1.0505729,0.0010912041,1492.563621,0.325
0320536498,0.4106313,4.5739888e-06,1491.784094,0.89
0332202405,4.7492496,1.0064284e-05,1493.829129,0.365
0348538431,0.899466,1.3901203e-06,1492.09617,0.311
