tid,toi,pl_orbper,pl_tranmid,tfopwg_disp
283722336,1469.02,6.7650398,2460599.497252,KP
220435095,147.01,3.4231002,2460185.36556,FP
410528770,1502.01,2.7536237,2459847.780759,FP
428065977,1503.01,1.6534102,2459881.652761,FP
326114850,1504.01,1.2456423,2460406.048311,FP
331034236,1505.01,3.4272549,2459826.907985,FP
64836837,1506.01,10.9115374,2460423.070964,FP
430677414,1507.01,0.46741,2458738.93048,FP
415741431,1508.01,2.1575124,2459878.866866,FP
272828463,1509.01,1.577609,2460423.100949,FP
382302241,151.01,1.59782,2458326.05013,FP
377739433,1510.01,1.23852,2458764.82522,FP
376682699,1511.01,1.1025238,2460422.249162,FP
434718964,1512.01,1.597226,2459854.931268,FP
269509393,1513.01,1.76589,2458764.84417,FP
270238522,1514.01,1.36991,2458765.47636,FP
470709084,1515.01,3.66505,2458768.56858,FP
376637093,1516.01,2.0560153,2460449.201388,CP
455962313,1517.01,2.25505,2460418.994282,FP
427761355,1518.01,1.902606,2459854.41458,CP
272049972,1519.01,1.0960111,2458981.242084,FP
284441182,1470.01,2.5272822,2459883.443614,CP
306263608,1471.01,20.7724316,2460221.503439,CP
306263608,1471.02,52.5637056,2459462.51672,CP
306955329,1472.01,6.3634106,2459885.568784,CP
352413427,1473.01,5.2544884,2460608.852345,CP
427654774,1474.01,5.222621,2458765.042474,FP
431514478,1475.01,8.4953513,2458767.618296,PC
432549364,1476.01,1.2174936,2460610.036941,KP
240681314,1477.01,2.7324809,2459855.931978,KP
409794137,1478.01,10.1802014,2459982.236347,CP
421308357,1479.01,16.6828999,2460319.940069,FP
393940766,148.01,4.8670758,2459062.261122,CP
335483600,1480.01,3.354053,2459855.711367,FP
197650870,1481.01,2.1853174,2460422.845579,FP
252616865,1482.01,5.7121916,2459872.298444,PC
452803785,1483.01,5.0037857,2459844.552858,FP
67309890,1484.01,1.1623941,2460422.616427,FP
377191482,1485.01,2.9551881,2459673.206852,FA
233541860,1486.01,0.2666485,2459635.536646,FP
459978312,1487.01,23.28798,2458684.88739,FA
198457103,1488.01,0.4721054,2458683.442832,FA
219751469,1489.01,6.98301,2458690.04921,FA
260985861,149.01,3.3399432,2458597.939863,PC
283474780,1490.01,3.9943,2458765.91435,APC
53875855,1491.01,4.4902667,2459873.774209,PC
354594208,1492.01,0.86673,2458765.22813,FP
15692883,1493.01,5.147905,2460602.632371,CP
411608801,1494.01,5.0267996,2459856.416547,CP
431148743,1495.01,2.6277641,2459879.808473,FP
384045439,1496.01,10.82661,2458743.87066,FP
371673488,1497.01,0.8165295,2460422.205821,FP
316402246,1498.01,1.4014167,2459836.924148,FP
414870287,1499.01,4.95898,2458740.8589,FP
271893367,150.01,5.8574075,2459995.645628,CP
377420580,1500.01,1.4147363,2460422.256983,FP
329145325,1501.01,1.077774,2459882.024875,FP
403287048,152.01,7.00776,2458327.92337,FP
269238073,1520.01,6.1461734,2459878.512429,FP
366074069,1521.01,4.1812866,2459905.397712,FP
367102581,1522.01,2.9798592,2459739.798591,FP
387413037,1523.01,6.72694,2458738.95028,FP
314338017,1524.01,10.9554897,2459837.025075,FP
276380902,1525.01,0.6171788,2460421.693989,FP
313761775,1526.01,1.5309799,2460421.872558,FP
202375913,1527.01,5.0625809,2460600.889284,PC
285543785,1528.01,9.9385448,2460441.842967,APC
312259170,1529.01,0.8229,2458764.94054,FP
231081369,153.01,7.6316384,2460069.867358,APC
312469860,1530.01,0.50261,2458764.79362,FP
312678993,1531.01,0.5175204,2459882.497022,APC
327579226,1532.01,8.905407,2460446.002489,PC
345143460,1533.01,3.6458046,2460446.421805,CP
345143460,1533.02,8.0637954,2460442.544963,PC
354600221,1534.01,1.41853,2458764.81698,FP
420288086,1535.01,6.5344463,2459906.577796,FP
445137888,1536.01,2.013653,2459882.951315,FP
173612049,1537.01,6.4902646,2459874.874599,PC
177244357,1538.01,6.54692,2458768.84707,PC
252636888,1539.01,2.590266,2459880.28094,FP
389525208,154.01,6.74657,2458329.36085,FP
318746829,1540.01,5.2273176,2460421.233495,FP
319068154,1541.01,3.7983639,2460423.401581,FP
367607434,1542.01,8.2916,2458744.44353,FA
431585347,1543.01,5.13664,2458766.20793,FP
455791689,1544.01,1.2918334,2460609.88165,PC
127425841,1545.01,1.5166573,2459880.31948,FP
194203348,1546.01,1.13345,2458764.83324,PC
409520860,1547.01,0.71933,2458765.11416,FP
440100539,1548.01,12.6017,2458769.32363,FA
191146556,1549.01,2.5798051,2459881.330991,FP
129637892,155.01,5.4499753,2460168.813769,PC
241065596,1550.01,1.6256942,2459907.94901,FP
288348498,1551.01,1.67546,2458765.11138,PC
326919774,1552.01,7.57193,2458771.77219,FP
327341626,1553.01,5.9382163,2460633.005956,APC
299158887,1554.01,9.4341589,2459444.896746,KP
441732151,1555.01,2.09989,2458712.08879,FP
405794804,1556.01,1.44127,2458740.21873,FP
320506985,1557.01,1.08697,2458765.31897,FP
117322779,1558.01,0.68601,2458791.07301,FP
241040309,1559.01,3.4648951,2459904.889359,PC
220518305,156.01,14.1520377,2460968.40875,FP
241076290,1560.01,0.2580006,2459882.378835,PC
245462406,1561.01,2.27456,2458791.81704,FP
249862365,1562.01,0.98999,2458791.5299,FP
249945230,1563.01,1098.2258586,2458805.455547,PC
250724252,1564.01,0.5596691,2460635.87017,APC
251384275,1565.01,1099.2560385,2459907.730268,PC
256414077,1566.01,3.01106,2458793.38207,FP
259151170,1567.01,,2458808.52242,FP
284050395,1568.01,1.35932,2458765.47569,FP
285666479,1569.01,1.71614,2458791.98363,FP
140691463,157.01,2.0845434,2458543.338324,CP
285674856,1570.01,1.74626,2458790.81038,FP
285677945,1571.01,1.2427,2458791.56106,FP
292321872,1572.01,8.66698,2458794.15217,FP
302773669,1573.01,21.216464,2460463.952965,KP
307111282,1574.01,,2458804.60057,FP
316254876,1575.01,2.4611008,2459935.126364,FP
327011842,1576.01,0.783879,2459883.106456,FP
332154944,1577.01,0.99837,2458791.36882,FP
348135793,1578.01,1.97741,2458791.58678,FP
354400186,1579.01,9.07768,2458794.28172,FP
403136413,158.01,2.51266,2458326.37811,FP
354469661,1580.01,4.7947749,2460633.665722,KP
370759867,1581.01,,2458810.30671,FP
374400599,1582.01,1.8932775,2460649.11744,FP
403256331,1583.01,3.77188,2458765.82123,FP
418987806,1584.01,0.88654,2460633.085787,FP
444415148,1585.01,1.83641,2458764.8746,FP
445144327,1586.01,1.80794,2458765.67889,PC
458914949,1587.01,12.5343031,2459924.681114,FP
50120414,1588.01,3.581083,2459932.266567,PC
52041724,1589.01,35.4028219,2458942.422274,FP
394657039,159.01,3.7628372,2459382.232709,CP
71854745,1590.01,3.10315,2458793.51014,FP
82010657,1591.01,,2458807.93693,FP
186599508,1592.01,5.6318074,2458794.89641,FP
192372961,1593.01,2.06313,2458792.29644,FP
201154493,1594.01,1.51233,2458792.1989,FP
385105624,1595.01,1.7498117,2460662.169629,FP
431899140,1596.01,1.9734615,2459928.934925,FP
68152139,1597.01,0.73772,2458792.46525,FP
67418624,1598.01,1.1020719,2459908.034555,PC
129979528,1599.01,1.2198382,2459883.198788,KP
253917293,160.01,4.608,2458327.37627,FP
187029841,1600.01,0.361112,2459909.805131,FP
139375960,1601.01,5.33155,2458793.27728,CP
129991079,1602.01,6.15952,2458792.50412,FA
269892793,1636.01,1.7729239,2459882.483425,FP
286355915,1637.01,4.076684,2459885.666366,FP
312862941,1638.01,0.9150623,2459908.44105,PC
348673213,1639.01,0.901465,2458791.468047,FP
79395355,164.01,7.31898,2458328.33733,FP
396562848,1640.01,1.9495403,2459767.373106,CP
422923265,1641.01,1.8646725,2459906.863602,PC
229940491,1642.01,37.4590076,2459747.914171,APC
298647682,1643.01,20.0795217,2459815.953155,PC
22843856,1644.01,1.8497201,2459521.618633,FP
184679932,1645.01,2.1721416,2458791.425546,FP
387527558,1646.01,3.623909,2458794.103356,FA
154927364,1647.01,6.9744232,2460334.944097,FP
376353509,1648.01,7.3315684,2460467.880926,CP
116608612,1649.01,3.4557863,2460310.718475,FP
350743714,165.01,7.757643,2460746.619767,FP
122485078,1650.01,9.1505,2458822.09874,FP
73448352,1603.01,4.7321735,2460630.419608,KP
118301361,1604.01,3.46608,2458793.39828,FP
101037590,1605.01,8.7094632,2459896.132645,CP
125735470,1606.01,4.7126743,2460228.527139,APC
26433869,1607.01,1.0357235,2459471.339568,FP
138017750,1608.01,2.4727425,2460632.178917,FP
229951289,1609.01,13.3118,2458692.73536,FA
348770361,161.01,2.7684331,2459388.787312,PC
219776325,1610.01,2.5287981,2460556.667508,PC
264678534,1611.01,16.2016817,2460643.486453,CP
268403451,1612.01,2.8641388,2460334.805905,KP
272625214,1613.01,5.2469991,2458979.490719,FP
317397615,1614.01,0.7438074,2460479.137922,FP
317507345,1615.01,3.9401791,2460473.279498,FP
322054600,1616.01,1.3433022,2460449.28819,PC
322202434,1617.01,1.4013505,2460420.948154,FP
376838000,1618.01,2.1679,2458765.05965,FP
377144784,1619.01,2.3866952,2460447.12743,FP
99493790,162.01,7.764691,2459078.393053,APC
378291076,1620.01,1.5982014,2460422.2511,PC
387260717,1621.01,6.453624,2459659.579362,PC
388076005,1622.01,1.7126115,2459880.690181,FP
407394748,1623.01,0.7522775,2460311.882875,FP
461387302,1624.01,5.8089284,2460630.611572,FP
470852531,1625.01,1.49446,2458765.53404,FP
157586003,1626.01,3.3326189,2459391.184996,KP
424435940,1627.01,5.0172146,2459393.375248,KP
284475976,1628.01,2.1436364,2459825.459527,KP
310003988,1629.01,4.5421594,2459686.204782,KP
179317684,163.01,4.2311173,2458544.670293,CP
317597583,1630.01,12.0557353,2460654.567185,CP
29054413,1631.01,15.2521892,2458795.511502,APC
51024887,1632.01,8.2491871,2458797.344998,FP
165551882,1633.01,12.1582804,2458798.104217,FA
201186294,1634.01,0.98933,2458791.515001,CP
230086768,1635.01,34.9270483,2458736.130762,FP
58542531,1683.01,3.057524,2458816.411524,CP
85031598,1684.01,1.1549925,2460662.089606,PC
28900646,1685.01,0.6691449,2459910.938093,CP
102672709,1686.01,6.7053949,2458818.59873,PC
103448870,1687.01,10.2596322,2458816.843505,PC
121966220,1688.01,6.7171913,2459914.901064,FP
198384408,1689.01,9.1238101,2458823.255936,FA
183120439,169.01,2.2554459,2459062.718052,CP
267574918,1690.01,1.4079369,2459419.987351,CP
268334473,1691.01,16.7368995,2460458.306487,CP
288636342,1692.01,17.7286608,2459725.018258,PC
288636342,1692.02,32.2079698,2459717.485849,PC
353475866,1693.01,1.766692,2458817.684965,CP
396740648,1694.01,3.7701296,2458843.657627,CP
422756130,1695.01,3.1342946,2458791.519137,CP
470381900,1696.01,2.5005291,2459911.832125,CP
138168780,1651.01,3.7649949,2460474.181987,KP
154867950,1652.01,0.6664948,2458870.507719,FP
156724719,1653.01,10.9568722,2460658.881015,PC
258829450,1654.01,1.8347892,2460556.910025,PC
266500992,1655.01,3.2786617,2460662.313228,PC
267694283,1656.01,1112.7562924,2459935.313412,APC
27677846,1657.01,5.6309047,2459936.359525,FP
286561122,1658.01,0.6803433,2459910.5579,FP
288631580,1659.01,5.8775548,2459757.356321,CP
288631580,1659.02,3.3985674,2459907.339882,PC
147203645,166.01,5.0611315,2459065.316593,PC
311121985,1660.01,1.3561596,2460309.854705,FP
312122956,1661.01,2.0492064,2459547.065465,FP
339538183,1662.01,2.6093167,2459935.390685,FP
353367071,1663.01,2.37532,2458819.39874,FP
353782445,1664.01,11.835079,2460653.815299,PC
354006740,1665.01,1.76406,2458819.00417,FP
368536386,1666.01,1.69433,2458818.74012,FP
409183335,1667.01,3.32125,2458818.22815,FP
417705690,1668.01,2.363311,2460311.61688,FP
428679607,1669.01,2.6800536,2460660.823683,CP
149990841,167.01,4.4531846,2459387.893848,PC
441739020,1670.01,40.7501028,2460503.136603,CP
441739020,1670.02,10.9836724,2460468.361028,CP
441739020,1670.03,123.0586028,2458822.89838,PC
459903429,1671.01,8.13664,2458821.04876,FA
468828873,1672.01,3.8954139,2459957.440794,FP
470315428,1673.01,1.08625,2458818.19746,FP
73104318,1674.01,7.45494,2458822.59324,FP
81831095,1675.01,3.133084,2459935.218205,PC
8400842,1676.01,3.1915257,2460657.382557,KP
87090944,1677.01,0.6435807,2459910.373493,PC
96291218,1678.01,13.7058173,2459917.090821,FP
9837861,1679.01,0.6565741,2460312.310541,FP
369457671,168.01,2.31446,2458326.4928,PC
259168516,1680.01,4.8026561,2459657.394071,CP
321041369,1681.01,1.5379237,2460309.854007,PC
367366318,1682.01,2.7347651,2460662.485202,KP
1884091865,1697.01,10.716524,2459755.174741,PC
190223929,1698.01,17.04198,2458847.69726,PC
22705558,1699.01,4.5470055,2459606.910667,PC
394698182,170.01,3.7115129,2459387.008657,PC
23650642,1700.01,1.12355,2458843.38029,FP
274215536,1701.01,1.3341738,2459937.389746,PC
371210825,1702.01,0.40312,2458842.74962,FP
453387619,1703.01,1.2016105,2459605.526737,PC
95129101,1704.01,3.929983,2459575.195833,FP
137500798,1705.01,13.2054538,2460328.287633,FP
230377505,1706.01,4.5156072,2460654.274794,PC
230377505,1706.02,7.4057777,2460660.042173,PC
240148934,1707.01,2.02365,2458843.26677,FP
241173474,1708.01,11.44192,2458853.1211,APC
29119552,1709.01,7.6288424,2459597.198308,PC
309257814,171.01,1.238601,2458570.408133,PC
309257814,171.02,1.8135767,2458569.773308,FP
445805961,1710.01,24.2833782,2460439.666809,CP
461662295,1711.01,10.2558,2458844.85466,FP
67926921,1712.01,3.566276,2459606.849596,FP
15863518,1713.01,0.5572565,2458842.70969,PC
239154970,1714.01,3.4744763,2459603.425538,KP
142090065,1715.01,2.8269356,2459738.517459,FP
14336130,1716.01,8.082354,2460298.678071,CP
149833117,1717.01,4.052389,2460310.509106,PC
257241363,1718.01,5.5870396,2460278.309588,PC
293617835,1719.01,2.7552586,2460337.550728,PC
29857954,172.01,9.47686,2458326.92242,CP
356473034,1720.01,2.6158597,2459957.574412,KP
51234631,1721.01,4.1250429,2460339.400472,KP
85242435,1722.01,9.6052235,2460323.319677,PC
71431780,1723.01,13.7270395,2460307.768558,CP
81212286,1724.01,0.6850808,2458843.027821,FP
86396382,1725.01,1.0914304,2458842.997159,KP
130181866,1726.01,7.107934,2458845.373051,CP
130181866,1726.02,20.5438153,2459583.637103,CP
241225337,1727.01,1.8308782,2458842.784934,PC
285048486,1728.01,3.4913952,2459604.399093,CP
298666530,1729.01,0.5732797,2458738.738252,FP
270341214,173.01,29.7537451,2458333.410136,PC
270341214,173.02,9.1702265,2458329.295582,PC
318022259,1730.01,6.2262315,2459952.635271,CP
318022259,1730.02,2.1555232,2459961.132517,CP
318022259,1730.03,12.5739572,2459598.372283,CP
371234684,1731.01,3.9228042,2459603.86508,KP
470987100,1732.01,4.1192231,2459601.239901,PC
53427308,1733.01,5.80322,2458844.7654,FP
224596152,1734.01,28.8745078,2458688.866362,PC
365673804,1735.01,10.3857602,2460395.941454,PC
408618999,1736.01,7.0731057,2460660.093314,CP
233009109,1737.01,14.4479828,2460653.042568,PC
104208182,1738.01,3.6985817,2458792.656633,PC
159418353,1739.01,8.3033493,2460661.435023,CP
425997655,174.01,17.6671735,2460957.73363,CP
425997655,174.02,29.7975386,2460932.688545,CP
425997655,174.03,12.1623046,2460987.123543,CP
425997655,174.04,3.9766833,2460203.017928,CP
425997655,174.05,7.9076301,2460987.803312,CP
174041208,1740.01,19.428419,2458741.058614,PC
198206613,1741.01,10.9406641,2459852.091929,PC
219857012,1742.01,21.2690422,2460660.830697,CP
219860288,1743.01,4.2660553,2459660.494212,CP
229455001,1744.01,22.3417286,2460623.320439,CP
232635922,1745.01,5.984871,2459653.478364,PC
232650365,1746.01,2.5253323,2458684.784378,PC
232650365,1746.02,3.8776815,2459660.640991,PC
233071822,1747.01,2.7546548,2460657.306569,PC
233071926,1748.01,1.8318623,2459662.449114,PC
233602827,1749.01,4.4891367,2459763.323055,CP
233602827,1749.02,9.0447039,2459647.515197,CP
233602827,1749.03,2.3889051,2458684.354953,KP
307210830,175.01,3.6906759,2460688.70837,CP
307210830,175.02,7.4507305,2460039.154503,CP
307210830,175.03,2.2531062,2458354.907237,CP
237099296,1750.01,11.3373614,2459663.822557,PC
287080092,1751.01,37.4685042,2460607.061003,CP
287139872,1752.01,0.9351891,2459662.731174,CP
287139872,1752.02,32.7135406,2458704.636574,CP
289580577,1753.01,5.3846239,2459653.733754,CP
332477926,1754.01,16.2143217,2459662.802223,PC
356978132,1755.01,60.1848926,2460644.817094,APC
364074068,1756.01,2.7830114,2458764.851874,PC
367753709,1757.01,2.125687,2459633.261116,PC
367753709,1757.02,5.0097113,2458685.759866,PC
367858035,1758.01,20.7051499,2460421.696841,CP
408636441,1759.01,18.8500438,2460404.266149,CP
272086159,176.01,16.155373,2458649.291373,FP
420112587,1760.01,11.062666,2458691.531496,FP
424391516,1761.01,11.5922513,2459714.913736,PC
435680451,1762.01,24.141229,2458810.921261,PC
441739871,1763.01,3.797872,2458684.788007,PC
1551345500,1764.01,47.3860753,2459744.020242,PC
272672133,1765.01,3.493958,2459690.102516,PC
67666096,1766.01,2.7033942,2459635.207263,KP
8767448,1767.01,4.3532339,2458892.510627,KP
137906197,1768.01,7.3377236,2460331.444718,CP
287225295,1769.01,0.6097554,2460338.470141,APC
262530407,177.01,2.8531016,2460204.963281,CP
457138169,1770.01,1.0924536,2459605.893177,FP
252479260,1771.01,3.2122302,2460362.105227,KP
85293053,1772.01,8.0542207,2459628.849872,CP
85293053,1772.02,,2459618.707643,PC
332064670,1773.01,0.7365463,2458870.692828,KP
4897275,1774.01,16.7100422,2458872.341155,CP
9348006,1775.01,10.2405483,2459635.364326,CP
21535395,1776.01,2.8009915,2458871.488566,CP
29191624,1777.01,14.6503935,2459635.116524,CP
39699648,1778.01,6.5273884,2458875.997532,CP
67646988,1779.01,1.8817191,2459633.119867,KP
251848941,178.01,6.5578513,2460196.437088,CP
251848941,178.02,20.708504,2458354.55219,CP
251848941,178.03,9.9616347,2458362.954199,CP
251848941,178.04,3.2384253,2458356.107512,KP
251848941,178.05,15.2321843,2458364.914977,KP
99834717,1780.01,1.7063264,2459632.745042,KP
137881699,1781.01,2.9720774,2459633.496924,KP
160045097,1782.01,4.9877056,2459635.737444,CP
160045097,1782.02,1.8290294,2459632.816808,CP
160045097,1782.03,18.7559765,2459625.059505,PC
229938290,1783.01,1.4198659,2458871.091166,PC
241196395,1784.01,2.0937563,2459633.75904,APC
230386259,1785.01,11.0023133,2459944.890087,PC
86280613,1786.01,9.573548,2460325.905001,FP
372730331,1787.01,8.7046669,2459627.995561,PC
450327768,1788.01,5.34326,2458875.04671,FP
172518755,1789.01,3.2087149,2460279.071213,CP
207141131,179.01,4.1374403,2460985.999063,CP
310981412,1790.01,9.62517,2458684.16048,FA
233684293,1791.01,48.4808217,2459755.574206,FA
29191596,1792.01,8.8164887,2459629.386516,PC
304142124,1793.01,55.087,2460017.429225,CP
286916251,1794.01,8.7655468,2458715.310896,CP
135083444,1795.01,2.7917911,2458899.610227,FP
138819293,1796.01,2.6438856,2459639.963332,KP
368435330,1797.01,3.6451549,2459631.901476,CP
368435330,1797.02,1.0376109,2459635.926283,CP
198153540,1798.01,8.0214735,2458741.600395,CP
198153540,1798.02,0.4378083,2458739.074846,CP
8967242,1799.01,7.093853,2458904.815773,CP
51912829,180.01,0.8353899,2458325.896392,APC
17993892,1800.01,4.1244833,2459632.338336,KP
119584412,1801.01,10.6439385,2459648.619735,CP
138762614,1802.01,16.7961107,2458904.154502,PC
144401492,1803.01,12.8858629,2459659.055645,PC
144401492,1803.02,6.2932111,2459659.815411,PC
148679712,1804.01,4.9246365,2460364.133409,PC
165763244,1805.01,24.0510453,2458757.207853,PC
166648874,1806.01,15.1512051,2458909.543414,CP
166648874,1806.02,8.1960758,2458905.228249,PC
166648874,1806.03,0.5019031,2458899.698659,PC
180695581,1807.01,0.54937,2459664.070547,CP
307734817,1808.01,2.1075001,2458900.910995,FP
347329162,1809.01,4.6170519,2459659.915254,KP
76923707,181.01,4.5320502,2458358.118263,CP
373693175,1810.01,1.3273482,2459662.70189,KP
376524552,1811.01,3.7130701,2459661.050292,CP
207425167,1812.01,,2458924.593048,PC
207425167,1812.02,11.6098182,2458902.48287,PC
207425167,1812.03,48.3320223,2458909.510365,PC
377290815,1813.01,0.798,2458684.12719,FP
160440924,1814.01,6.3684627,2459653.488784,PC
233720539,1815.01,2.555332,2460559.904763,FP
237108272,1816.01,22.7873,2458688.28857,FA
285094173,1817.01,13.3983724,2459645.227114,PC
330799746,1818.01,5.5115114,2459639.827662,PC
341815767,1819.01,3.09374,2458685.5559,FA
76989773,182.01,1.7691703,2458355.082741,APC
393831507,1820.01,4.860673,2459661.328325,CP
82308728,1821.01,9.4893231,2459664.085255,KP
9392421,1822.01,9.6136615,2459623.129601,APC
142381532,1823.01,38.8135498,2460345.348566,CP
142387023,1824.01,22.8085719,2460362.103539,CP
229750058,1825.01,10.1824299,2459752.123396,PC
229400092,1826.01,4.1419805,2459761.726499,CP
390651552,1827.01,1.467119,2459691.149337,CP
232982938,1828.01,9.0941239,2459918.438376,CP
235905185,1829.01,6.2895835,2459775.884516,PC
183979262,183.01,3.4307565,2459063.727306,FP
20182165,1830.01,9.7815625,2459680.305818,FP
